tu_id	speaker	start	end	parent_tu_id	text
256	PST135_trad	293.389	299.822	255	abbiamo nomi folli per le ragazze come rhimo e ijjo
258	PST138_trad	299.833	302.077	257	oddio ijjo, ijjo è un nome berbero
261	PST135_trad	302.244	303.588	260	berbero, berbero
299	PST135_trad	330.089	330.700	298	che ha?
301	PST139_trad	330.721	331.721	300	la maria vergine
305	PST138_trad	335.878	336.533	304	avete il nome ghita?
316	PST135_trad	343.044	346.087	315	ghita è il nome rita, ma noi diciamo rhita
318	PST136_trad	344.588	345.344	317	più o meno
321	PST137_trad	347.410	348.760	320	loro dicono rita
324	PST138_trad	349.981	350.437	323	lubna (nome proprio di persona femminile)
331	PST139_trad	354.866	355.511	330	avete il nome jubna?
333	PST136_trad	355.490	361.479	332	formaggio e formaggi e latte e latti fermentati, no?
339	PST139_trad	364.735	365.392	338	no, non sappiamo
341	PST135_trad	365.804	371.671	340	le mie due cugine sono
348	PST139_trad	375.510	376.866	347	per i ragazzi
350	PST138_trad	376.833	378.377	349	no, per ragazze
352	PST135_trad	377.266	378.599	351	@amina per ragazzi?
354	PST139_trad	378.755	379.066	353	sì
356	PST135_trad	379.054	380.943	355	@amina è per le ragazze
359	PST137_trad	382.214	383.066	358	@amina per ragazzi?
361	PST136_trad	382.988	384.366	360	e islam?
366	PST135_trad	387.033	388.755	365	islam è  per ragazze?
369	PST136_trad	389.221	391.221	368	è nome per ragazzi o ragazze?
371	PST139_trad	391.210	391.599	370	ragazzo
373	PST136_trad	391.710	392.166	372	tutte e due
375	PST135_trad	392.155	392.622	374	ragazzo?
377	PST139_trad	392.644	393.888	376	no no, non tutte e due
380	PST136_trad	394.688	395.499	378	per noi tutte e due
381	PST139_trad	394.688	395.658	379	ragazze, islam
386	PST137_trad	399.766	401.510	385	islam è per ragazze e ragazzi
390	PST136_trad	403.410	404.055	389	avete il nome bara'?
393	PST136_trad	405.710	407.255	392	bara' ehm entrambi
395	PST136_trad	407.582	408.367	394	fantastico
407	PST135_trad	417.599	418.333	406	innocenza
410	PST135_trad	418.577	421.611	409	bara' infatti deriva da bara'a
417	PST136_trad	427.359	432.626	416	il nome ihsan ce lo avete per le ragazze oopure per i ragazzi?
419	PST135_trad	431.130	432.064	418	e nur?
423	PST139_trad	433.354	434.811	422	@nomepersona mia sorella
431	PST136_trad	438.166	439.610	430	loro la chiamano nor
434	PST139_trad	439.158	440.093	433	è una ragazza
437	PST139_trad	441.020	442.797	436	nor non è per una ragazza
457	PST137_trad	461.255	468.233	456	praticamente mia zia si è sposata con un uomo che fa di cognome @cognomepersona, e quindi lei
459	PST137_trad	468.410	472.690	458	ha portato, cosa vuol dire, ha portato una ragazza
492	PST138_trad	510.255	510.766	491	ce lo avete?
494	PST136_trad	510.766	512.677	493	i vosti padri, tuo padre si chiama dris?
498	PST138_trad	513.499	514.861	497	è iniziata la festa del papà
507	PST135_trad	523.565	524.110	506	e
517	PST139_trad	533.894	536.494	516	okay conosco il nome ma non conosco nessuno
524	PST139_trad	546.020	546.477	523	
541	PST136_trad	559.577	560.510	539	e ḥafeḍh
547	PST139_trad	565.477	567.266	546	non conosci hafidu darraji?
552	PST137_trad	571.833	572.924	551	chi è questo?
554	PST139_trad	572.944	575.621	553	telecronisti molto famosi in tunisia
556	PST135_trad	576.599	577.733	555	eh le notizie
559	PST139_trad	577.700	579.255	558	telecronisti di calcio
562	PST139_trad	579.788	581.511	561	sicuro hai sentito parlare di loro, sicuro, sicuro
564	PST138_trad	581.533	581.766	563	no
566	PST137_trad	581.784	582.422	565	non li conosco
569	PST139_trad	584.298	585.741	568	asam shawali oppure ufki
573	PST139_trad	587.255	588.988	572	tutti gli arabi li conoscono
575	PST136_trad	589.544	592.589	574	shawali, sorella mia, è quello che fa il telecronista delle partite
577	PST139_trad	592.809	595.655	576	se sentissi la sua voce, sicuramente ti renderesti conto di averla già sentita
585	PST136_trad	602.722	603.777	584	qual è?
594	PST138_trad	609.689	610.344	592	spalmare
596	PST138_trad	610.399	611.688	595	spalma quello
598	PST139_trad	611.971	615.095	597	noi diciamo dahan, la persona che...
601	PST138_trad	616.249	617.582	600	ah, pittore
604	PST135_trad	618.329	619.065	603	il tuo cognome?
624	PST136_trad	636.743	638.099	623	il suo cognome è lungo quanto una riga
629	PST139_trad	642.644	643.866	628	dillo, dillo
679	PST135_trad	695.210	699.544	678	oh il cognome marocchino più strano che abbia mai sentito è bu debbena (il padre della mosca)
682	PST136_trad	700.348	701.214	681	c'è bu ras (padre della testa)
687	PST135_trad	704.211	705.678	686	hai capito? mosca sai cos'è mosca
689	PST139_trad	705.700	706.400	688	mosca, mosca
708	PST137_trad	732.010	736.965	707	abbiamo questo cognome in tunisia ma avete la pronuncia molto più dolce (voi marocchini)
710	PST136_trad	733.870	736.970	709	hai visto quella serie tv, seguita anche dai marocchini
712	PST137_trad	737.200	738.577	711	è molto bello
714	PST136_trad	738.910	752.388	713	si chiama bu jama, però alcuni ragazzi del quartiere lo chiamavano il padre del venerdì spaventavano dicendomi che il padre del venerdì stava arrivando
720	PST137_trad	752.388	754.108	719	le è piaciuta questa parola dolce
723	PST139_trad	754.366	757.855	722	hey voi, lui si chiama ailtu sharmiti
727	PST135_trad	758.677	759.543	726	cosa?
729	PST137_trad	759.560	761.882	728	giuro su dio, sharmiti
732	PST139_trad	762.821	763.666	731	nome di famiglia
809	PST136_trad	927.181	934.332	808	oddio, la vecchietta morirà, sei tu che dovunque andrai rimarrai con una firma così
830	PST139_trad	964.743	966.310	829	@hassan @hassan io sono @hassan
842	PST139_trad	980.837	985.057	841	ma tutti mi chiamano @hassan, nessuno si sforza a dire @hussein
845	PST137_trad	986.113	989.184	844	e tu cosa preferisci @hassan?
847	PST139_trad	987.788	988.165	846	guarda
849	PST139_trad	988.388	989.366	848	è la stessa cosa
851	PST137_trad	989.338	990.227	850	stessa cosa/ uguale
853	PST135_trad	990.244	991.055	852	stessa cosa
855	PST135_trad	992.677	994.544	854	a me se qualcuno mi chiama hejar...
871	PST135_trad	1024.299	1025.455	870	cosa vuole lei?
878	PST139_trad	1032.194	1033.283	877	non c'è @hassan?
881	PST136_trad	1033.465	1034.621	879	abbiamo haithem
882	PST135_trad	1033.465	1034.621	880	è la prima volta
888	PST139_trad	1038.410	1041.899	887	xx xx
890	PST137_trad	1041.368	1044.196	889	@hassan e haitham figli del @hassan
893	PST139_trad	1044.176	1045.299	892	il tuo amico haitham
895	PST135_trad	1045.454	1046.576	894	cosa vuol dire sherfie?
897	PST137_trad	1046.804	1047.888	896	il tuo amico
899	PST139_trad	1046.900	1047.994	898	il tuo amico
901	PST137_trad	1047.943	1048.910	900	il tuo amico
903	PST135_trad	1048.888	1050.688	902	eh saltelliamo sulle montagne
906	PST137_trad	1051.019	1052.466	905	ti ha detto che saltelliamo
909	PST139_trad	1052.411	1054.055	908	andare sulle montagne
911	PST135_trad	1054.221	1057.054	910	no, tipo correre sulle montagne, tipo heidi
914	PST137_trad	1058.232	1059.188	913	corriamo quindi?
919	PST137_trad	1066.155	1068.877	918	la preziosa, come la chiameresti se dovessi incontrare la preziosa
929	PST137_trad	1075.272	1077.110	928	@tassnim grande e @tassnim piccola
932	PST135_trad	1079.310	1084.232	931	però aspetta, com'è che si diceva in inglese, nessuno è meglio dell'originale
982	PST135_trad	1143.254	1145.765	981	quella falsa, quella di temu
984	PST134_trad	1143.455	1144.254	983	quella vera
993	PST139_trad	1157.733	1158.555	992	questo come si chiama?
995	PST135_trad	1159.488	1160.110	994	cosa?
997	PST133_trad	1160.077	1160.655	996	tavolo
999	PST137_trad	1160.621	1161.076	998	tavolo
1002	PST139_trad	1161.810	1162.422	1001	tavolo
1004	PST135_trad	1162.433	1162.823	1003	tavolo
1008	PST139_trad	1163.676	1164.121	1007	tavolo?
1010	PST135_trad	1164.310	1164.776	1009	tavolo
1012	PST139_trad	1164.825	1165.581	1011	tavolo
1016	PST135_trad	1167.588	1168.655	1015	allora sai
1021	PST139_trad	1173.006	1173.466	1020	cosa?
1025	PST135_trad	1174.977	1178.421	1024	le donne, le donne ballano nei matrimoni libanesi?
1027	PST135_trad	1179.344	1180.466	1026	ballano?
1029	PST139_trad	1180.599	1181.392	1028	eh ballano
1041	PST135_trad	1192.321	1201.176	1040	se fanno dabka le donne sono sempre, cioè non ballano davanti agli uomini? è proibito e vergognoso?
1045	PST137_trad	1203.132	1205.452	1044	gli ultimi ad avere vergogna sono i libanesi
1049	PST135_trad	1210.144	1211.777	1048	da noi, da noi non è vergognoso
1052	PST135_trad	1211.955	1215.444	1051	da noi è invidia, è proprio annoda un velo sui tuoi fianchi e balla
1055	PST137_trad	1215.543	1216.518	1054	dipende
1057	PST139_trad	1216.688	1218.088	1056	tra tutte le ragazze
1059	PST139_trad	1218.088	1219.082	1058	cosa ti importa vedere?
1062	PST139_trad	1219.615	1223.960	1061	chi balla e chi non balla, chi prega e chi non prega?
1064	PST137_trad	1224.066	1225.144	1063	e i cristiani
1066	PST139_trad	1226.043	1226.821	1065	tutti
1081	PST135_trad	1258.844	1259.544	1080	vergognoso
1083	PST138_trad	1259.543	1261.277	1082	non più che vergognoso cioè
1104	PST139_trad	1300.110	1300.632	1103	è normale
1114	PST137_trad	1309.933	1311.522	1113	non è lo stato che hai nella tua testa
1117	PST136_trad	1311.488	1314.055	1116	e infatti mi sembrava strano che sapesse cos'è la qada
1119	PST138_trad	1314.288	1316.476	1118	la qa3da dei matrimoni
1122	PST135_trad	1317.665	1320.910	1121	è possibile, è come una palla
1128	PST137_trad	1328.120	1329.348	1127	ci ballano sopra
1130	PST138_trad	1329.312	1330.665	1129	ci salgono così
1136	PST139_trad	1335.412	1340.532	1135	è normale, è il salotto
1139	PST136_trad	1340.633	1342.355	1138	sì, voul dire così, per esempio
1141	PST139_trad	1342.366	1344.944	1140	xxx
1145	PST136_trad	1348.510	1350.743	1144	con questa ci fai il suono con i tuoi piedi
1147	PST136_trad	1351.122	1353.133	1146	e balli con una specifica tecnica
1149	PST139_trad	1353.499	1355.088	1148	intendi dire come i musicisti
1212	PST138_trad	1467.332	1469.432	1211	impossibile perché io odio le prugne
1248	PST139_trad	1542.066	1543.721	1247	avete il kusa maḥshi
1254	PST136_trad	1546.055	1547.260	1253	allora qualcosa di ripieno
1258	PST139_trad	1548.566	1550.110	1257	kusa zucchine
1264	PST139_trad	1553.643	1557.510	1263	avete visto le zucchine con riso e carne come contorno?
1270	PST137_trad	1558.854	1559.876	1269	no, non ce l'abbiamo
1272	PST139_trad	1559.921	1560.932	1271	nemmeno io
1274	PST137_trad	1560.921	1561.614	1273	non ce l'abbiamo
1276	PST136_trad	1561.407	1563.932	1275	nemmeno io, non ce l'abbiamo
1278	PST136_trad	1563.932	1566.310	1277	nel senso, nella vostra cultura
1282	PST136_trad	1568.755	1569.788	1281	la prima
1287	PST139_trad	1570.354	1572.132	1286	oppure con le melanzane ripiene
1289	PST136_trad	1572.088	1573.380	1288	sì, le melanzane ci sono
1291	PST139_trad	1573.364	1575.221	1290	con le melanzane, melanzane
1293	PST135_trad	1575.243	1578.354	1292	oppure noi facciamo i peperoni ripieni
1295	PST136_trad	1575.343	1576.336	1294	sì, melanzane
1298	PST135_trad	1578.577	1581.343	1297	con il riso è ha al suo interno x
1303	PST139_trad	1582.498	1585.082	1302	xx xx
1308	PST139_trad	1586.654	1587.643	1307	questi peperoni
1312	PST136_trad	1591.021	1592.418	1311	però non è un piatto tipico marocchino
1321	PST139_trad	1596.999	1598.355	1320	molokayhia (è una pianta e zuppa tradizionale egiziana e tunisina)
1323	PST138_trad	1598.321	1599.610	1322	ce l'abbiamo la molokayhia
1326	PST139_trad	1601.010	1602.943	1325	la molokayhia viene trasformata in zuppa
1328	PST136_trad	1603.044	1603.504	1327	no
1331	PST136_trad	1604.538	1609.557	1330	voi credo intendiate la molokayhia come i tunisini, noi la intendiamo come verdura
1333	PST138_trad	1610.222	1612.977	1332	è tipo marinata
1336	PST139_trad	1613.888	1616.018	1335	zuppa, nel senso leggera
1338	PST136_trad	1615.710	1617.643	1337	no, no, no, verdure, verdure
1340	PST138_trad	1617.062	1617.554	1339	verdura
1342	PST135_trad	1617.655	1618.188	1341	verdura
1344	PST136_trad	1618.177	1619.677	1343	verdure, verdura
1346	PST135_trad	1619.732	1622.599	1345	la tagli in mezzo e la rendi come una salsa
1349	PST135_trad	1622.610	1625.465	1348	verdura con salsa, da magiare con il pane
1351	PST139_trad	1625.332	1627.336	1350	quindi solo la molokayhia
1358	PST139_trad	1633.521	1635.498	1357	pure in egitto la cucinano
1366	PST135_trad	1639.799	1642.843	1365	con il piccante, con il peperoncino sudaniyya
1368	PST138_trad	1643.088	1645.266	1367	io non riesco a mangiare il piccante
1374	PST139_trad	1647.276	1648.232	1373	stiamo facendo casino
1379	PST139_trad	1651.610	1652.943	1378	ah bamia (classico stufato libanese)
1383	PST139_trad	1653.855	1655.021	1382	conosco questa
1385	PST139_trad	1655.177	1656.699	1384	siamo uguali
1388	PST136_trad	1656.999	1657.924	1387	è lo stesso, sì
1392	PST139_trad	1658.488	1658.921	1391	molto buona
1398	PST139_trad	1661.076	1663.487	1397	questa la friggiamo e anche bolliamo
1400	PST136_trad	1663.899	1664.699	1399	verdura
1405	PST139_trad	1665.743	1669.266	1404	la cuoci per tanto e poi ci metti del sale, molto buona
1410	PST136_trad	1670.344	1673.077	1409	wow, no, noi la bolliamo
1412	PST139_trad	1672.065	1675.610	1411	noi pure, nel senso, ci mettiamo la carne
1415	PST139_trad	1675.610	1677.832	1414	la friggiamo tanto con carne e questo...
1422	PST139_trad	1679.999	1685.555	1421	noi la prepariamo in questo modo ma, delle volte, la bolliamo prima di mangiarla
1426	PST136_trad	1685.599	1689.199	1425	non l'ho mai provata, no ho capito il gusto
1430	PST136_trad	1690.659	1692.171	1429	come avedete detto che si chiama questa?
1437	PST138_trad	1693.388	1694.754	1436	la moloxiya è vostra?
1440	PST139_trad	1694.721	1697.999	1439	non è la molokayhia classica, quella con le foglie verdi
1449	PST139_trad	1703.843	1704.221	1448	questa
1453	PST139_trad	1707.865	1709.165	1452	hai un bord / feed arabo?
1470	PST136_trad	1730.110	1731.865	1469	ah ho capito, la mangiate con il riso?
1482	PST139_trad	1748.103	1749.826	1481	stufato di spinaci, mangiate lo stufato di spinaci?
1487	PST135_trad	1752.576	1753.276	1486	per forza
1489	PST136_trad	1753.488	1755.977	1488	l'ho appena mangiata domenica, a casa
1492	PST136_trad	1758.199	1762.132	1491	se avessi saputo che ti piaceva, ce se avessiamo parlato prima, te ne avrei portato
1494	PST139_trad	1761.678	1762.312	1493	piccante?
1497	PST137_trad	1763.277	1764.088	1496	ti piace il piccante?
1499	PST139_trad	1763.721	1766.443	1498	il piccante che ha la molokayhia è molto buono
1504	PST137_trad	1767.254	1768.487	1503	piccante, piccante, piccante
1507	PST135_trad	1771.644	1773.817	1506	però non mi è piaciuta, non so perché
1515	PST136_trad	1790.132	1792.743	1514	allora, al pollo è buono però, anche al pesce spacca
1517	PST135_trad	1792.921	1795.921	1516	quando ti rimane in frigo la bastila col pesce
1520	PST136_trad	1797.365	1797.865	1519	pesce
1522	PST135_trad	1798.321	1798.854	1521	pesce
1529	PST139_trad	1807.421	1808.165	1528	fagioli
1543	PST135_trad	1822.143	1824.120	1542	io lo faccio, io la faccio io lo faccio
1551	PST139_trad	1829.046	1830.144	1550	ho la fassolia (classico stufato libanese)
1555	PST135_trad	1831.388	1832.070	1554	eh fagioli verdi
1559	PST135_trad	1833.577	1834.962	1558	ah i fagioli verdi, i fagioli verdi
1563	PST136_trad	1835.449	1836.139	1562	pistacchio
1566	PST136_trad	1836.599	1836.880	1565	no?
1568	PST135_trad	1837.355	1839.025	1567	non è pistacchio, è arachidi
1570	PST139_trad	1839.943	1840.965	1569	pistacchio?
1573	PST135_trad	1840.910	1841.987	1572	fustoq vuol dire arachidi
1575	PST135_trad	1842.399	1843.260	1574	noi abbiamo le arachidi
1580	PST139_trad	1844.788	1845.199	1579	questa
1586	PST135_trad	1849.610	1850.799	1585	sì, le fave
1588	PST139_trad	1851.055	1853.743	1587	no, non sono le fave, è diverso
1590	PST136_trad	1852.371	1853.171	1589	fave
1592	PST136_trad	1853.787	1855.843	1591	ma che pisellini sorella mia?
1594	PST135_trad	1854.788	1856.063	1593	noi abbiamo che sono queste le fave
1597	PST139_trad	1856.510	1859.732	1596	no, le fave sono un qualcosa di grande, queste non lo sono...
1601	PST135_trad	1859.377	1860.336	1600	questa è tutta classica
1604	PST134_trad	1860.361	1861.475	1603	è vero hai fatto un miglioramento
1606	PST136_trad	1861.466	1864.032	1605	raga ci sono i fagioli verdi effettivamente
1612	PST136_trad	1866.468	1868.481	1611	eh ma i fagioli non sono le fave, le fave sono le fave
1614	PST135_trad	1868.954	1871.810	1613	ah non è quello tutto impastato, ho capito sì
1616	PST136_trad	1871.210	1872.772	1615	no, non esce a cubetti
1618	PST138_trad	1872.176	1874.587	1617	si taglia dalla robina sulla testa
1620	PST135_trad	1874.751	1875.401	1619	carote
1624	PST135_trad	1877.821	1879.432	1623	e ci fai la marqa
1629	PST135_trad	1881.698	1882.176	1628	col pollo
1631	PST139_trad	1882.343	1882.837	1630	carote
1633	PST135_trad	1882.932	1883.348	1632	carote
1635	PST136_trad	1883.332	1884.076	1634	sì, carote
1638	PST136_trad	1884.076	1885.076	1636	in arabo classico
1641	PST138_trad	1885.950	1886.577	1640	carote
1643	PST136_trad	1886.654	1888.021	1642	e non ci sono gli spinaci
1646	PST136_trad	1889.999	1890.877	1645	spinaci
1648	PST135_trad	1890.876	1892.614	1647	le uova, voi dite le uova?
1650	PST136_trad	1892.609	1892.832	1649	uova
1652	PST136_trad	1893.409	1894.009	1651	osso
1654	PST135_trad	1894.009	1894.543	1653	osso
1656	PST139_trad	1894.877	1895.399	1655	osso / nocciolo
1660	PST136_trad	1895.343	1896.199	1657	osso
1661	PST135_trad	1895.343	1896.199	1658	osso
1662	PST138_trad	1895.343	1896.199	1659	osso
1666	PST135_trad	1897.397	1898.476	1665	osso
1670	PST137_trad	1901.721	1903.443	1669	per fare colazione in modo fantastico
1691	PST137_trad	1924.400	1925.587	1690	ti stupisci per l'osso?
1695	PST138_trad	1928.753	1929.829	1694	eh cosa intendi
1697	PST137_trad	1929.854	1930.700	1696	le salsicce
1700	PST135_trad	1931.332	1931.943	1699	salsicce
1702	PST135_trad	1932.865	1934.317	1701	le salsicce per noi è come
1704	PST137_trad	1934.728	1935.650	1703	fate la salsiccia
1706	PST136_trad	1935.888	1937.272	1705	quello è l'utensile da cucina
1709	PST137_trad	1937.732	1938.554	1708	salsiccia
1714	PST136_trad	1942.310	1942.976	1713	salsicce
1716	PST135_trad	1943.376	1944.165	1715	salsicce
1718	PST136_trad	1944.461	1944.848	1717	salsicce
1722	PST138_trad	1948.499	1949.117	1721	mi è venuta fame
1724	PST135_trad	1948.898	1949.873	1723	cosa?
1727	PST136_trad	1949.874	1950.658	1726	te lo giuro ci servirebbe
1731	PST136_trad	1950.824	1952.741	1730	ci servirebbe una grigliata
1736	PST139_trad	1954.199	1955.574	1735	è da poco che l'hai mangiata
1738	PST135_trad	1955.536	1956.523	1737	salsicce
1741	PST136_trad	1956.961	1957.549	1740	salsicce
1743	PST137_trad	1957.336	1957.987	1742	puliti, puliti
1747	PST135_trad	1960.804	1961.355	1746	io
1749	PST139_trad	1961.523	1962.211	1748	è importante
1751	PST135_trad	1962.223	1963.436	1750	importante
1753	PST137_trad	1964.961	1965.418	1752	non io
1755	PST139_trad	1965.411	1966.598	1754	siamo di classe, sai?
1760	PST135_trad	1969.124	1969.836	1759	sì, sono di classe
1762	PST135_trad	1970.961	1975.074	1761	sì, noi siamo un po' di classe
1765	PST135_trad	1975.920	1976.367	1764	folle
1767	PST136_trad	1976.374	1977.024	1766	un po'
1769	PST135_trad	1977.349	1978.936	1768	un po', un po' maranza
1774	PST135_trad	1983.987	1985.551	1773	sono una falsa marocchina
1776	PST136_trad	1984.573	1986.023	1775	fa un po' maranza
1785	PST135_trad	1998.386	2001.511	1784	che la pace sia con te, come stai, tutto bene?
