tu_id	speaker	start	end	parent_tu_id	text
939	PST108_trad	1298.560	1300.470	938	a dire la verità hai bisogno di un fotografo
942	PTS107_trad	1302.240	1303.040	941	a posto così sorella, che dio ti protegga
946	PTS107_trad	1305.020	1307.240	945	no non andrà (male), vai piano con te stessa sorella vai piano
948	PTS107_trad	1307.350	1308.250	947	non darti troppa pena
950	??_trad	1309.300	1310.390	949	vieni qui, dai
952	PTS107_trad	1311.150	1312.440	951	Il primo, dov'è il primo?
954	??_trad	1312.570	1314.080	953	@amina, ha detto che vuole questo
963	PTS107_trad	1330.570	1332.140	962	ecco la conclusione che dio ha decretato
966	??_trad	1333.850	1334.280	965	che fai?
968	PTS107_trad	1334.310	1335.270	967	lo manderò davvero
970	PTS107_trad	1335.270	1336.710	969	
973	PTS107_trad	1338.880	1340.120	972	(nome) fai
975	PTS107_trad	1340.600	1342.760	974	di quello quindi hai lasciato sei euro?
977	PTS107_trad	1343.280	1345.630	976	per poterne parlar bisogna intendersene, mi segui?
979	PTS107_trad	1346.780	1348.280	978	xxxxx
981	??_trad	1348.940	1350.020	980	ma è lei che lavora
983	PTS107_trad	1350.050	1351.800	982	racconta delle cascate raccontale
985	??_trad	1351.450	1352.300	984	le cascate di Ouzoud
987	PTS107_trad	1352.250	1353.110	986	sì raccontale
989	??_trad	1353.130	1355.660	988	in marocco xx
991	PTS107_trad	1355.650	1356.220	990	raccontale
994	PST108_trad	1361.430	1363.390	993	di tanto in tanto prova un po' così e un po' cosà
996	??_trad	1363.380	1364.880	995	così mi cadrà la bilancia
998	??_trad	1366.710	1368.360	997	cos'hai? quelli non li hai provati?
1001	PST108_trad	1369.830	1370.360	1000	glieli rendo?
1003	??_trad	1370.400	1371.200	1002	e se no cosa?
1005	PTS107_trad	1371.730	1373.110	1004	tu non hai fatto attenzione
1007	PST108_trad	1372.540	1373.520	1006	
1009	??_trad	1373.490	1374.460	1008	no, viene, viene
1011	??_trad	1374.640	1377.400	1010	puoi incontrarlo, a delle volte lui è qua nel suq
1013	??_trad	1377.900	1379.310	1012	adesso quella ci sta registrando
1015	??_trad	1379.890	1381.490	1014	i servizi segreti
1017	PTS107_trad	1382.270	1384.680	1016	no, è la materia che studiano che hanno a scuola
1020	??_trad	1385.850	1387.700	1019	solo, fai solo
1022	PTS107_trad	1388.050	1388.750	1021	che lavoro hai fatto?
1024	??_trad	1389.240	1393.150	1023	ho lavorato, come si chiamano, nella struttura dei disabili xx
1073	??_trad	1462.306	1464.040	1072	(fa finta di parlare in tedesco)
1076	??_trad	1465.573	1467.787	1075	eh io visto solo #città
1080	PST108_trad	1470.293	1471.058	1079	città
1082	??_trad	1470.293	1471.058	1081	ciao
1084	PST217_trad	1471.733	1472.454	1083	ciao?
1087	PST108_trad	1472.630	1473.230	1085	formaggio
1088	PST217_trad	1472.630	1473.230	1086	
1099	PTS107_trad	1484.720	1486.214	1098	xx montiamo quella
1114	PTS107_trad	1497.600	1499.266	1113	fermo fermo, registro, lascia
1119	PTS107_trad	1502.174	1503.650	1118	xx camera, ecco qua tutto
1123	PST108_trad	1505.640	1506.734	1122	tu cosa?
1125	PTS107_trad	1506.734	1507.700	1124	(stiamo scherzando)
1128	PST108_trad	1507.774	1508.802	1127	che dio aumenti il bene
1130	??_trad	1508.547	1509.416	1129	
1132	PST108_trad	1509.416	1511.704	1131	
1136	PTS107_trad	1511.704	1514.415	1133	sistemata, ecco la camera, l'hai vista? guarda
1139	PTS107_trad	1514.725	1515.885	1138	è mia
1142	PTS107_trad	1518.093	1521.907	1141	xx lasciali qui
1145	??_trad	1522.600	1526.666	1144	xx mi diverto e basta
1163	??_trad	1544.707	1545.414	1162	la luce
1168	PTS107_trad	1551.600	1552.547	1167	quanto è dell'asilo?
1173	??_trad	1558.507	1559.894	1172	conta, conta, fai il totale
1176	PTS107_trad	1559.813	1561.506	1175	xx i soldi ecco xx
1178	??_trad	1561.507	1563.547	1177	quella è proprio di @omar
1180	PTS107_trad	1563.547	1565.014	1179	quanto paghi per @omar all'anno?
1182	??_trad	1565.082	1569.390	1181	non è all'anno, sono venticinque euro al mese o non so quanto per la mensa
1184	PTS107_trad	1569.471	1571.698	1183	quanti sono (i soldi) in questo documento che ti fanno scappare?
1186	??_trad	1571.790	1573.050	1185	guarda che sono quattro, ti direi
1190	PST108_trad	1575.130	1576.270	1189	guarda che quello, guarda che è economico
1192	??_trad	1576.520	1577.720	1191	no sono grandi (le cifre)
1194	PST108_trad	1577.820	1578.850	1193	no è economico
1196	??_trad	1578.830	1579.590	1195	dimmi se economico
1198	PTS107_trad	1579.800	1580.730	1197	quanto è questo, un mese?
1200	??_trad	1581.010	1581.280	1199	sì
1202	PTS107_trad	1581.490	1582.770	1201	non contiene il riscaldamento, nulla di nulla
1204	??_trad	1582.840	1583.830	1203	è incluso il riscaldamento
1206	PTS107_trad	1583.880	1586.680	1205	e cosa vuoi che sia tagliata apposta per te? xx chissà quanto verrà a costare
1208	??_trad	1586.940	1589.370	1207	il conto non parte che dall'ottavo mese o dal quinto o dal decimo
1211	??_trad	1589.690	1591.890	1210	adesso ce l'hanno inviata così facciamo
1215	PTS107_trad	1593.030	1594.430	1214	questa è la peggiore il riscaldamento centralizzato
1217	??_trad	1594.400	1596.670	1216	no ce l'hanno mandato per fare il bonus del
1219	PTS107_trad	1596.533	1597.747	1218	della luce delle bollette
1224	??_trad	1603.093	1605.080	1223	hai letto questo? dov'è?
1228	??_trad	1608.266	1613.560	1227	questo è un  mese, questo più questo, poi questo più un altro sotto di esso
1231	??_trad	1614.480	1615.600	1230	sono salati con me
1236	??_trad	1624.400	1628.614	1235	riscaldamento, guarda questo è del xx che non abbiamo fatto
1238	PTS107_trad	1629.213	1630.880	1237	questi soldi, per quanti mesi sono? questi centoquaranta euro?
1240	??_trad	1631.280	1632.746	1239	quella comprende molti mesi
1242	PTS107_trad	1632.746	1633.416	1241	bene
1244	??_trad	1633.813	1635.346	1243	tre mesi probabilmente
1246	PST108_trad	1635.346	1637.744	1245	mi sa che xx
1248	PTS107_trad	1637.991	1639.718	1247	no, questo modulo lo devo compilare
1250	PST108_trad	1639.755	1640.264	1249	compilalo
1253	PST110_trad	1642.227	1643.510	1252	io dovrò pagare un duecento
1255	PTS107_trad	1645.030	1646.800	1254	quello lo devi pagare xx
1257	??_trad	1646.490	1647.950	1256	quello lo pao xx
1259	PST110_trad	1647.840	1649.890	1258	xx paghi xx
1263	PST108_trad	1650.900	1651.650	1262	duecento euro
1265	??_trad	1651.670	1654.680	1264	del riscaldamento, ci hanno mandato questa bolletta per fare
1272	??_trad	1661.573	1663.306	1271	e l'affitto, per dire è...
1313	PTS107_trad	1703.840	1705.734	1312	xx parla con lei, ti faccio sposare  con lei
1316	PTS107_trad	1706.347	1708.720	1315	ti ha detto che è uno spreco xx
1320	PTS107_trad	1709.586	1712.285	1319	che ci ha detto, che vuole sposarla, ci ha detto che non vuole sposarlo
1323	??_trad	1713.064	1714.027	1322	ti sta facendo sistemare disgraziato
1325	PTS107_trad	1714.264	1718.591	1324	guarda gli occhi quanto sono cadenti, Gli occhi di una donna che non ha più forza
1329	PTS107_trad	1720.707	1723.227	1328	ho ragione o no? guarda gli occhi
1331	PTS107_trad	1723.227	1725.827	1330	guarda gli occhi xx
1333	PTS107_trad	1726.160	1729.120	1332	ho detto ho detto che gli occhi sono cadenti ma nessuno li acchiappa
1337	PTS107_trad	1735.646	1739.027	1336	oh ladro! stiamo abusando di te, poverina
1340	??_trad	1739.618	1741.027	1339	non hai cenato?
1342	????_trad	1739.909	1742.364	1341	oh figli miei, povero me che dio faccia arrivare ciò che dovuto
1345	PTS107_trad	1742.200	1743.291	1344	o, tieni fuori i tuoi figli da questo
1347	????_trad	1744.800	1747.282	1346	sei tu che non dai retta, adesso vedi cosa riesci a risolvere
1350	??_trad	1749.482	1751.009	1349	maledizione è andato a registrare solo la luce
1353	PTS107_trad	1751.000	1752.355	1352	no guarda che stai bene stai
1355	PTS107_trad	1752.536	1755.236	1354	no guarda che stai bene xx frigo, stai bene
1358	PTS107_trad	1757.064	1758.773	1357	hai diffuso il freddo
1360	PST110_trad	1758.982	1760.727	1359	guarda che tradurrà tutto eh
1363	PST108_trad	1760.800	1761.218	1362	vieni
1375	??_trad	1774.564	1775.736	1374	cos'è questo
1380	PTS107_trad	1779.155	1779.946	1379	dai vieni, finisci
1382	??_trad	1780.236	1781.864	1381	lava i piatti, ti dico io, tieni
1384	??_trad	1782.400	1784.500	1383	lava i piatti, ti dico, tutto quel ammasso di stoviglie
1386	PST108_trad	1785.346	1786.609	1385	xx compra da xx
1388	??_trad	1792.291	1793.691	1387	è caro cento
1390	PST108_trad	1795.727	1796.236	1389	pronto
1392	?_trad	1797.082	1798.709	1391	chi ha messo qui questo aggegio, è caduto
1394	??_trad	1797.118	1797.673	1393	chi è?
1396	PTS107_trad	1798.836	1800.273	1395	è nostro, che ti ha fatto?
1398	PST110_trad	1800.245	1801.445	1397	perché sta registrando
1400	??_trad	1800.964	1801.455	1399	mangiamo qui?
1402	PTS107_trad	1801.682	1805.073	1401	registrano con la camera, e cosa fanno, rimarrà sempre li, è una cosa normale tranquilla
1404	PST108_trad	1805.136	1805.682	1403	tutto bene?
1406	PTS107_trad	1805.673	1806.618	1405	ne ho messa una in basso
1408	PST108_trad	1806.600	1807.364	1407	dio ti conservi
1412	PTS107_trad	1811.436	1814.140	1411	lo stato, lo stato mettono le telecamere xx e cosa fai
1415	PTS107_trad	1814.460	1817.390	1414	è come se le persone trasportassero trecento chili di fumo
1417	PST108_trad	1817.490	1818.100	1416	quella
1419	PST108_trad	1818.430	1822.040	1418	sale (arriva) a milioni di soldi, tre dei xx
1421	?_trad	1819.110	1822.810	1420	xx oppure è questo
1494	PTS107_trad	1966.980	1970.190	1493	e tu perché non hai registrato?
1496	?_trad	1970.960	1972.690	1495	tu sai che questi sono dei miei figli
1498	PTS107_trad	1972.670	1975.990	1497	e li ho messi io, sono del magazzino, li ho messi uno sotto e uno sopra
1500	?_trad	1975.460	1976.900	1499	magazzino
1502	PTS107_trad	1977.250	1978.110	1501	oh dio
1505	?_trad	1978.470	1980.110	1504	queste cose messe qui perché sono qui?
1507	PTS107_trad	1980.000	1982.380	1506	ti dico io, lascia quel secchiello pieno
1509	??_trad	1982.430	1983.280	1508	arabo classico
1511	PTS107_trad	1982.856	1984.222	1510	devo sapere cosa fate
1513	PTS107_trad	1984.510	1986.960	1512	tutto il giorno, dalla mattina quando entri l'accendi e la lasci (accesa)
1516	PTS107_trad	1989.320	1993.320	1515	e se c' qualcosa (che non va) ecco che si mette ad urlare
1544	PTS107_trad	2049.413	2051.254	1543	ti ha detto che è venuta in tunsi
1547	??_trad	2054.254	2056.214	1546	c'è il shulḥa, ce ne sono tante
1569	??_trad	2085.280	2087.934	1568	il tamazigh
1577	PTS107_trad	2104.786	2105.357	1576	in marocco
1605	PTS107_trad	2149.746	2150.760	1604	vero?
1609	??_trad	2155.734	2157.040	1608	guarda il cane, vai
1611	PTS107_trad	2157.027	2159.734	1610	xx le lingue xx
1634	PST110_trad	2199.190	2199.940	1633	e parla in arabo
1637	PST110_trad	2202.190	2203.250	1636	i genitali di tua madre
1640	??_trad	2208.320	2209.534	1639	il mio nome
1645	??_trad	2214.414	2215.760	1644	mio nome
1647	??_trad	2216.280	2217.147	1646	mio nome
1654	PST217_trad	2226.014	2226.680	1653	mi chiamo
1659	??_trad	2234.858	2239.987	1658	piacere di conoscerti. parliamo un po’ in arabo standard, è difficile che tu parli fuṣḥā con me.
1661	PST110_trad	2240.000	2241.614	1660	no, no, no
1664	PST110_trad	2244.400	2248.511	1663	però se hai fatto scuola, dovresti conoscerla
1666	??_trad	2248.542	2250.873	1665	ìì lo sai però è difficile da usare per parlare
1668	PST110_trad	2250.972	2253.405	1667	no, è difficile; il fatto è che noi ci siamo abituati (al derija), per noi è normale
1670	??_trad	2253.800	2256.467	1669	è normale, veloce, veloce, ta ta ta ta in quel contesto (del derija)
1677	PST110_trad	2266.467	2267.507	1676	non è lei quella che registra?
1680	PST110_trad	2268.093	2268.853	1679	cosa vuole
1682	??_trad	2268.853	2272.774	1681	guarda che ha tradotto qualche
1684	PST110_trad	2272.774	2274.351	1683	perché vuole farlo?
1686	??_trad	2274.383	2276.520	1685	vuole conoscere le culture del mondo
1688	??_trad	2276.566	2278.387	1687	la lingua degli stranieri
1691	PST110_trad	2281.174	2281.620	1690	ho capito
1694	PST110_trad	2282.650	2282.960	1693	ma?
1696	??_trad	2283.480	2285.569	1695	perché lei è dentro... lavora...
1699	PST110_trad	2284.730	2285.120	1698	societò
1701	??_trad	2285.600	2288.082	1700	alla facoltà universitaria delle lingue
1703	PST110_trad	2288.082	2293.054	1702	probabilmente utilizzano chatgpt, no?
1706	??_trad	2297.347	2299.267	1705	è lui (l'avanguardia)
1709	??_trad	2299.693	2301.069	1708	è lui (l'avanguardia)
1711	PST110_trad	2301.101	2306.075	1710	guarda che lui xx adesso come parli con lui xx
1713	PST110_trad	2307.067	2309.867	1712	e perché loro fanno quello, voler registrarmi?
1743	PST110_trad	2370.270	2371.950	1742	tu @fatima pericolosa
1745	??_trad	2372.230	2374.080	1744	oddio aspetta... ma vuoi andare
1751	PST110_trad	2380.705	2381.718	1750	è vero
1770	??_trad	2420.559	2421.950	1769	quando entri (all'università)
1772	PST110_trad	2420.559	2421.124	1771	no è che
1774	??_trad	2421.950	2423.436	1773	quando ero in terza media
1776	??_trad	2423.472	2424.720	1775	si studia l'inglese
1778	PST110_trad	2424.720	2425.981	1777	ma no si studia prima
1782	PST110_trad	2431.827	2433.496	1781	si le insegnano
1788	PST110_trad	2434.733	2437.010	1787	ma comunque le lingue le insegnano normalmente
1791	PST110_trad	2441.187	2442.759	1790	no non dal settimo anno di scuola inizi a studiarlo (il settimo anno corrisponde al primo anno scolastico delle medie)
1793	??_trad	2442.759	2445.863	1792	ma anche alle superiori si chiamano superiori qua
1796	PST110_trad	2446.723	2448.567	1795	no, ancora prima di superare la terza media
1798	PST110_trad	2449.078	2450.223	1797	noi appena
1800	??_trad	2449.712	2450.267	1799	noi, noi
1802	??_trad	2450.545	2451.234	1801	noi, abbiamo il sessto anno (l'ultimo anno in marocco della scuola primaria)
1804	PST110_trad	2451.478	2452.234	1803	noi, abbiamo il sessto anno (l'ultimo anno in marocco della scuola primaria)
1806	??_trad	2452.178	2453.400	1805	una volta superato il sesto anno (della scuola primaria in marocco) lo inizi a studiare
1808	PST110_trad	2453.723	2454.100	1807	sì
1810	??_trad	2454.078	2454.389	1809	beh e quindi?
1812	PST110_trad	2454.534	2457.145	1811	però tu hai detto la terza media, la terza media è la tǝs3a (nel sistema  scolastico marocchino corrisponde al nono anno , l'ultimo anno dei tre anni di collegio che si fanno dopo i sei anni della scuola primaria)
1814	??_trad	2457.478	2458.412	1813	che hanno loro
1816	??_trad	2458.667	2459.500	1815	noi che abbiamo noi
1818	PST110_trad	2459.489	2460.534	1817	abbiamo il nono anno (l'ultimo anno dei tre anni di collegio dopo la scuola primaria)
1820	PST110_trad	2460.534	2461.189	1819	in marocco
1823	??_trad	2461.900	2462.445	1822	quarta
1825	??_trad	2462.467	2465.200	1824	ma non c'erano, io non facevo l'inglise quando studiavo nel quarto
1829	PST110_trad	2465.200	2465.634	1828	ascolta
1831	PST110_trad	2465.634	2469.245	1830	abbiamo il settimo, l'ottavo e il terzo (terzo anno appunto dei tre anni del collegio che si fanno dopo i sei anni della scuola primaria) è lei che la chiamo la terza media
1834	PST110_trad	2469.278	2471.112	1833	"e solo poi si passa di nuovo al college (intende alla nuova struttura scolastica dopo i tre anni, quindi le superiori ""di nuovo il college"" infatti dice)"
1836	PST110_trad	2471.145	2473.145	1835	lo chiamano college marocco, significa che
1838	??_trad	2472.545	2475.000	1837	ma è li che iniziano a studiare l'inglese
1840	PST110_trad	2473.978	2474.834	1839	cioè è chiaro
1842	PST110_trad	2475.023	2475.723	1841	no, la studi prima
1844	PST110_trad	2476.170	2478.588	1843	adesso sono diventati xx
1851	PST110_trad	2483.650	2485.810	1850	parla con me in arabo, non capisco tutto io
1854	??_trad	2489.000	2490.990	1853	Io ho studiato nella
1856	PST110_trad	2490.910	2491.670	1855	la
1858	??_trad	2491.220	2491.970	1857	Scuola pubblica
1860	PST110_trad	2491.730	2492.870	1859	la scuola pubblica
1863	??_trad	2493.550	2495.350	1862	Non ho mai fatto inglese
1865	PST110_trad	2495.350	2496.390	1864	no, l'abbiamo fatto
1867	PST110_trad	2496.450	2500.250	1866	non so cosa combinavate ai vostri tempi, ma noi ad oggi lo abbiamo studiato
1871	??_trad	2504.200	2504.900	1870	spostati, spostati
1873	??_trad	2505.130	2507.060	1872	non le piace più, togliti
1876	??_trad	2512.630	2513.090	1875	che stai riparando?
1878	PST108_trad	2513.930	2515.550	1877	passami una vite
1880	PST108_trad	2516.550	2517.500	1879	passami quello la
1883	??_trad	2519.550	2522.010	1882	dammi, dammi
1885	PTS107_trad	2521.980	2522.760	1884	quanto ne vuoi tu di menta?
1887	??_trad	2522.800	2523.550	1886	dammi il pollo
1889	PTS107_trad	2523.940	2525.890	1888	quanto xx
1891	PST108_trad	2527.720	2528.400	1890	fermo, fermo, fermo
1894	??_trad	2531.560	2532.240	1893	del pollo
1896	??_trad	2533.100	2533.990	1895	di misura media
1898	??_trad	2534.510	2534.970	1897	tu che?
1900	PST108_trad	2534.580	2535.610	1899	quanto ti hanno preso di menta
1902	PTS107_trad	2536.110	2536.860	1901	si sono portati via xx
1909	??_trad	2544.380	2545.880	1908	perché xx
1911	PTS107_trad	2546.030	2546.970	1910	uno di pollo, vero?
1914	PTS107_trad	2547.090	2547.730	1913	o due?
1917	PST108_trad	2552.480	2553.430	1916	sì, mi volevi?
1920	PST108_trad	2555.340	2556.320	1919	mi volevi?
1923	PST108_trad	2557.860	2558.630	1922	davvero?dove?
1926	PTS107_trad	2560.620	2562.500	1925	no, quelli sono egizioni con
1928	PTS107_trad	2562.770	2563.630	1927	egiziani con xx
1931	PTS107_trad	2566.750	2569.240	1930	no un xx un cinese che xx i marocchini
1935	PTS107_trad	2593.610	2595.040	1934	devi toglerli il grasso (nome)?
1937	??_trad	2595.070	2597.170	1936	lascialo intatto, senza tagliarlo, senza toglierli il grasso
1939	??_trad	2597.400	2598.250	1938	ma che fai?
1941	??_trad	2599.520	2600.200	1940	che hai fatto?
1943	PTS107_trad	2600.090	2601.730	1942	ecco qui cosa ho fatto
1945	PTS107_trad	2602.230	2603.330	1944	gli ho tolto il grasso
1947	??_trad	2604.780	2605.500	1946	il metodo non è nostro
1949	??_trad	2605.540	2607.260	1948	non vuole come lo facciamo noi, lei lo vuole piccolo
1951	PTS107_trad	2606.780	2607.840	1950	ma non me lo hai detto a me
1954	??_trad	2608.950	2609.950	1953	non fa niente, non fa niente
1956	??_trad	2610.410	2612.010	1955	togli, toglili il grasso e lascialo intatto.
1958	PTS107_trad	2611.940	2613.700	1957	tu @fatima arrivederci
1960	??_trad	2613.510	2614.210	1959	basta te ne sta andando?
1976	PTS107_trad	2651.920	2653.160	1975	ti faccio vedere ci sono questi
1978	PST108_trad	2653.420	2654.320	1977	grandi
1980	PTS107_trad	2655.100	2656.260	1979	non ci sono quelli piccoli, vero?
1982	PST108_trad	2656.760	2657.770	1981	no più piccolo di quello non si sono
1984	PTS107_trad	2657.770	2659.030	1983	deve essere come quelli xx
1986	PST108_trad	2659.080	2659.960	1985	questo è quello che c'è
1990	PST108_trad	2660.970	2661.970	1989	dammi un po' d'acqua
1992	PTS107_trad	2661.980	2662.850	1991	carne macinata
2007	PTS107_trad	2686.790	2687.330	2006	piccolo
