tu_id	speaker	start	end	parent_tu_id	text
194	PST098_trad	259.160	263.142	193	mi disse no. dobbiamo proprio andare all'ospedale urgentemente
197	PST098_trad	263.370	269.670	196	e siccome era un paesino piccolo trovare un ospedale era impossibile si era impossibile
204	PST098_trad	275.989	281.229	203	quando se ne andò andammo all'ospedale stavo con la mano tutta indolenzita
207	PST098_trad	283.350	285.142	206	no no non più
210	PST098_trad	285.790	288.788	209	quindi la dottoressa dice che è successo?
212	PST098_trad	288.867	290.673	211	io ah mi ha morso il cane
214	PST098_trad	291.089	293.200	213	ah non credo sia nulla di grave
216	PST098_trad	293.380	297.487	215	quando iniziano a rimuoverlo mi guardano e mi dicono ma davvero il cane ti ha morso?
219	PST098_trad	297.750	299.180	218	ti sei tagliata la mano
221	PST098_trad	299.370	301.930	220	e io no sì mi ha morso il cane
223	PST098_trad	302.370	308.640	222	e poi iniziarono a curarmi. altro dolore così forte l'ho sentito quando mi hanno dovuto fare l'anestesia
230	PST098_trad	315.820	320.504	229	no è che quando mi hanno anestetizzata, io ho visto di nuovo la ferita
237	PST098_trad	327.027	331.752	236	e mi hanno messo solo un punto qui, era tutto gonfio
240	PST098_trad	332.510	336.390	239	gonfiato e hanno dovuto mettermi eh
242	PST098_trad	336.530	339.330	241	meno male che il cane non aveva malattie
245	PST098_trad	340.181	343.370	244	era vaccinato e quant'altro se no sarebbe stato molto peggio
249	PST098_trad	346.540	348.673	248	il giorno dopo andai in spiaggia
252	PST098_trad	349.390	350.336	251	ed entrai
264	PST098_trad	367.100	368.900	263	non ho messo la mano destra
269	PST098_trad	371.850	373.520	268	ho una foto di quando
272	PST098_trad	374.062	375.469	271	quando mi
298	PST098_trad	426.062	430.443	297	però ho anche qui morsi, anche l'alluce
301	PST098_trad	430.743	432.841	300	ha preso persino me
303	PST098_trad	432.867	435.320	302	quasi tutta se non avessi tolto la mano in quel momento
308	PST098_trad	440.027	446.779	307	secondo me perché la notte prima aveva morso il cagnolino chihuahua
311	PST098_trad	447.593	451.133	310	il cagnolino è finito in sedia a rotelle, in sedia sì
322	PST098_trad	462.805	463.858	321	volete vedere?
325	PST098_trad	464.894	467.124	324	non so se fa schifo
338	PST098_trad	492.398	496.089	337	a parte xxx siccome io non conoscevo il cane e il cane non conosceva me
341	PST098_trad	496.690	499.611	340	io ero un'estranera per lui, per il cagnolino
347	PST098_trad	505.900	508.400	346	anche se, nonostante questo amo gli animali
353	PST098_trad	515.257	518.496	352	però questo non è il mio... è il mio secondo morso di cane
356	PST098_trad	520.513	522.281	355	è stato su questo ginocchio
359	PST098_trad	524.009	525.560	358	è successo a casa mia
362	PST098_trad	527.070	530.327	361	ho accompagnato una cugina a comprare una cosa
364	PST098_trad	530.560	533.717	363	quando stavamo tornando eh
366	PST098_trad	533.752	537.345	365	la mia cagnolina era in calore, non so come si dica in italiano
371	PST089_trad	540.699	542.540	370	in amore il cane, lo sa
376	PST213_trad	547.062	552.938	375	amando il cane si effettivamente (derreando) eh sì
380	PST098_trad	553.115	556.558	379	era in calore e si avvicinò un altro cane
383	PST098_trad	558.274	562.938	382	e in tutto ciò mentre faccio per accarezzarla, si avvicinò un altro cane e iniziarono a litigare
387	PST098_trad	563.010	563.470	386	cani
389	PST098_trad	564.018	569.192	388	in quel loro momento xxx, ero lì presente durante la lotta tra i cani
391	PST098_trad	569.410	574.283	390	io credo che un cane si sia sbagliato abbia confuso la mia gamba con quella dell'altro cane
393	PST098_trad	574.699	576.500	392	e morse me al posto del cane
396	PST098_trad	577.490	579.170	395	anche in questo momento piansi
398	PST098_trad	580.062	582.867	397	perché i miei amici iniziarono a ridere di me
401	PST098_trad	583.640	586.903	400	e quindi io, loro ridevano, meglio non piangere
403	PST098_trad	587.510	592.974	402	arrivai a casa mia e misi la mano poiché stava sanguinando e cominciai a piangere
406	PST098_trad	593.974	597.611	405	e mia mamma stava lavorando
408	PST098_trad	597.880	602.640	407	una mia zia ha dovuto lavarmi la ferita e tutt, aspettare che torni mia mamma
410	PST098_trad	603.071	606.655	409	mi portarono all'ospedale, dovettero bendarmi il ginocchio
412	PST098_trad	606.735	609.646	411	anche il cane stava con le sue vaccinazioni, quindi non
417	PST098_trad	613.673	616.354	416	e sono due morsi di cane che
439	PST089_trad	658.040	659.140	438	vuoi della gassosa?
442	PST089_trad	660.150	660.650	441	gassosa?
444	PST089_trad	660.970	661.440	443	questo
457	PST098_trad	688.894	689.770	456	grazie
475	PST098_trad	734.912	737.478	474	lei è stata mai in america latina?
532	PST098_trad	857.000	860.680	531	a parte che ci vuole tanta responsabilità per imparare una lingua
566	PST089_trad	950.929	951.950	565	ciò che sento si scrive come lo sento xxx fa girare la testa
568	PST089_trad	952.420	957.450	567	ciò che sento si scrive come lo sento xxx fa girare la testa
572	PST089_trad	958.270	962.140	571	perché per imparare una lingua xxx bisogna scrivere molto
580	PST098_trad	976.060	978.363	579	perché ci sono le doppie
585	PST098_trad	981.858	983.683	584	mi confondo sempre su questo.
588	PST098_trad	984.188	985.203	587	nelle doppie
