token_id	speaker	tu_id	id	span	form	lemma	upos	xpos	feats	deprel	type	meta_label	variation	jefferson_feats	align	prolongations	pace	guesses	overlaps
5-12	PST098	5	12	entre	entre	_	_	_	_	_	linguistic	_	all	Language=NO_ISO_CODE|Variation=Token	_	_	_	_	_
5-13	PST098	5	13	todos	todos	_	_	_	_	_	linguistic	_	all	Language=NO_ISO_CODE|Variation=Token	End=16.07	_	_	_	_
7-0	PST213	7	0	ah	ah	_	_	_	_	_	linguistic	_	none	_	Begin=16.07	_	_	_	_
7-1	PST213	7	1	ah	ah	_	_	_	_	_	linguistic	_	none	_	End=16.66	_	_	_	_
8-0	PST098	8	0	y	y	_	_	_	_	_	linguistic	_	all	Language=NO_ISO_CODE|Variation=Token	Begin=17.75	_	_	_	_
8-1	PST098	8	1	escuché:	escuché	_	_	_	_	_	linguistic	_	all	Language=NO_ISO_CODE|Variation=Token	_	6x1	_	_	_
8-2	PST098	8	2	un	un	_	_	_	_	_	linguistic	_	all	Language=NO_ISO_CODE|Variation=Token	_	_	_	_	_
8-3	PST098	8	3	fuerte	fuerte	_	_	_	_	_	linguistic	_	all	Language=NO_ISO_CODE|Variation=Token	_	_	_	_	_
8-4	PST098	8	4	ruido	ruido	_	_	_	_	_	linguistic	_	all	Language=NO_ISO_CODE|Variation=Token	End=19.826	_	_	_	_
10-0	PST098	10	0	y	y	_	_	_	_	_	linguistic	_	all	Language=NO_ISO_CODE|Variation=Token	Begin=20.68	_	_	_	_
10-1	PST098	10	1	total	total	_	_	_	_	_	linguistic	_	all	Language=NO_ISO_CODE|Variation=Token	_	_	_	_	_
10-2	PST098	10	2	que	que	_	_	_	_	_	linguistic	_	all	Language=NO_ISO_CODE|Variation=Token	_	_	_	_	_
10-3	PST098	10	3	(.)	(.)	_	_	_	_	_	linguistic	_	all	Language=NO_ISO_CODE|Variation=Token	_	_	_	_	_
10-4	PST098	10	4	el	el	_	_	_	_	_	linguistic	_	all	Language=NO_ISO_CODE|Variation=Token	_	_	_	_	_
10-5	PST098	10	5	perrito	perrito	_	_	_	_	_	linguistic	_	all	Language=NO_ISO_CODE|Variation=Token	_	_	_	_	_
10-6	PST098	10	6	chihuahua	chihuahua	_	_	_	_	_	linguistic	_	all	Language=NO_ISO_CODE|Variation=Token	End=22.79	_	_	_	_
12-0	PST098	12	0	como	como	_	_	_	_	_	linguistic	_	all	Language=NO_ISO_CODE|Variation=Token	Begin=23.46	_	_	_	_
12-1	PST098	12	1	los	los	_	_	_	_	_	linguistic	_	all	Language=NO_ISO_CODE|Variation=Token	_	_	_	_	_
12-2	PST098	12	2	chihuauas	chihuauas	_	_	_	_	_	linguistic	_	all	Language=NO_ISO_CODE|Variation=Token	_	_	_	_	_
12-3	PST098	12	3	son	son	_	_	_	_	_	linguistic	_	all	Language=NO_ISO_CODE|Variation=Token	_	_	_	_	_
12-4	PST098	12	4	uno	uno	_	_	_	_	_	linguistic	_	all	Language=NO_ISO_CODE|Variation=Token	_	_	_	_	_
12-5	PST098	12	5	perritos	perritos	_	_	_	_	_	linguistic	_	all	Language=NO_ISO_CODE|Variation=Token	_	_	_	_	_
12-6	PST098	12	6	muy:::	muy	_	_	_	_	_	linguistic	_	all	Language=NO_ISO_CODE|Variation=Token	_	2x3	_	_	_
12-7	PST098	12	7	e[scandalo]sos	escandalosos	_	_	_	_	_	linguistic	_	all	Language=NO_ISO_CODE|Variation=Token	End=27.07	_	_	_	_
14-0	PST213	14	0	[sì]	sì	_	_	_	_	_	linguistic	_	none	_	Begin=26.05|End=26.5	_	_	_	0-2(0)
15-0	PST213	15	0	sì	sì	_	_	_	_	_	linguistic	_	none	_	Begin=27.07|End=27.43	_	_	_	_
16-0	PST098	16	0	empezò	empezò	_	_	_	_	_	linguistic	_	all	Language=NO_ISO_CODE|Variation=Token	Begin=27.73	_	_	_	_
16-1	PST098	16	1	a	a	_	_	_	_	_	linguistic	_	all	Language=NO_ISO_CODE|Variation=Token	_	_	_	_	_
16-2	PST098	16	2	fastidiar	fastidiar	_	_	_	_	_	linguistic	_	all	Language=NO_ISO_CODE|Variation=Token	_	_	_	_	_
16-3	PST098	16	3	el	el	_	_	_	_	_	linguistic	_	all	Language=NO_ISO_CODE|Variation=Token	_	_	_	_	_
16-4	PST098	16	4	perro	perro	_	_	_	_	_	linguistic	_	all	Language=NO_ISO_CODE|Variation=Token	_	_	_	_	_
16-5	PST098	16	5	negro	negro	_	_	_	_	_	linguistic	_	all	Language=NO_ISO_CODE|Variation=Token	End=29.38	_	_	_	_
18-0	PST213	18	0	sì	sì	_	_	_	_	_	linguistic	_	none	_	Begin=29.62|End=30.03	_	_	_	_
19-0	PST098	19	0	y	y	_	_	_	_	_	linguistic	_	all	Language=NO_ISO_CODE|Variation=Token	Begin=30.03	_	_	_	_
19-1	PST098	19	1	qué	qué	_	_	_	_	_	linguistic	_	all	Language=NO_ISO_CODE|Variation=Token	_	_	_	_	_
19-2	PST098	19	2	es	es	_	_	_	_	_	linguistic	_	all	Language=NO_ISO_CODE|Variation=Token	_	_	_	_	_
19-3	PST098	19	3	lo	lo	_	_	_	_	_	linguistic	_	all	Language=NO_ISO_CODE|Variation=Token	_	_	_	_	_
19-4	PST098	19	4	que	que	_	_	_	_	_	linguistic	_	all	Language=NO_ISO_CODE|Variation=Token	_	_	_	_	_
19-5	PST098	19	5	hizo	hizo	_	_	_	_	_	linguistic	_	all	Language=NO_ISO_CODE|Variation=Token	End=30.77	_	_	_	_
21-0	PST213	21	0	ma	ma	_	_	_	_	_	linguistic	_	none	_	Begin=30.78	_	_	_	_
21-1	PST213	21	1	quello	quello	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
21-2	PST213	21	2	quello	quello	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
21-3	PST213	21	3	dell'	dell'	_	_	_	_	_	linguistic	_	none	SpaceAfter=No	_	_	_	_	_
21-4	PST213	21	4	altra:	altra	_	_	_	_	_	linguistic	_	none	_	_	4x1	_	_	_
21-5	PST213	21	5	tua	tua	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
21-6	PST213	21	6	zia	zia	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
21-7	PST213	21	7	quella	quella	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
21-8	PST213	21	8	[che	che	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-3(1)
21-9	PST213	21	9	non	non	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-3(1)
21-10	PST213	21	10	ha	ha	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-2(1)
21-11	PST213	21	11	fi][gli]?	figli	_	_	_	_	_	linguistic	_	none	Intonation=Rising	End=34.82	_	_	_	0-2(1),2-5(2)
22-0	PST098	22	0	[sì]	sì	_	_	_	_	_	linguistic	_	none	_	Begin=33.38|End=33.85	_	_	_	0-2(1)
23-0	PST098	23	0	[mh	mh	_	_	_	_	_	linguistic	_	none	_	Begin=34.04	_	_	_	0-2(2)
23-1	PST098	23	1	mh]	mh	_	_	_	_	_	linguistic	_	none	_	End=34.42	_	_	_	0-2(2)
24-0	PST213	24	0	e?	e	_	_	_	_	_	linguistic	_	none	Intonation=Rising	Begin=34.94|End=35.29	_	_	_	_
25-0	PST098	25	0	le	le	_	_	_	_	_	linguistic	_	all	Language=NO_ISO_CODE|Variation=Token	Begin=35.31	_	_	_	_
25-1	PST098	25	1	agarró	agarró	_	_	_	_	_	linguistic	_	all	Language=NO_ISO_CODE|Variation=Token	_	_	_	_	_
25-2	PST098	25	2	al	al	_	_	_	_	_	linguistic	_	all	Language=NO_ISO_CODE|Variation=Token	_	_	_	_	_
25-3	PST098	25	3	perrito	perrito	_	_	_	_	_	linguistic	_	all	Language=NO_ISO_CODE|Variation=Token	_	_	_	_	_
25-4	PST098	25	4	(.)	(.)	_	_	_	_	_	linguistic	_	all	Language=NO_ISO_CODE|Variation=Token	_	_	_	_	_
25-5	PST098	25	5	y	y	_	_	_	_	_	linguistic	_	all	Language=NO_ISO_CODE|Variation=Token	_	_	_	_	_
25-6	PST098	25	6	le	le	_	_	_	_	_	linguistic	_	all	Language=NO_ISO_CODE|Variation=Token	_	_	_	_	_
25-7	PST098	25	7	empezò	empezò	_	_	_	_	_	linguistic	_	all	Language=NO_ISO_CODE|Variation=Token	_	_	_	_	_
25-8	PST098	25	8	perforar	perforar	_	_	_	_	_	linguistic	_	all	Language=NO_ISO_CODE|Variation=Token	_	_	_	_	_
25-9	PST098	25	9	el	el	_	_	_	_	_	linguistic	_	all	Language=NO_ISO_CODE|Variation=Token	_	_	_	_	_
25-10	PST098	25	10	estomago	estomago	_	_	_	_	_	linguistic	_	all	Language=NO_ISO_CODE|Variation=Token	End=39.125	_	_	_	_
27-0	PST213	27	0	ah	ah	_	_	_	_	_	linguistic	_	none	_	Begin=39.125|End=39.7	_	_	_	_
28-0	PST098	28	0	creo	creo	_	_	_	_	_	linguistic	_	all	Language=NO_ISO_CODE|Variation=Token	Begin=40.23	_	_	_	_
28-1	PST098	28	1	que	que	_	_	_	_	_	linguistic	_	all	Language=NO_ISO_CODE|Variation=Token	_	_	_	_	_
28-2	PST098	28	2	si	si	_	_	_	_	_	linguistic	_	all	Language=NO_ISO_CODE|Variation=Token	_	_	_	_	_
28-3	PST098	28	3	no	no	_	_	_	_	_	linguistic	_	all	Language=NO_ISO_CODE|Variation=Token	_	_	_	_	_
28-4	PST098	28	4	agarraron	agarraron	_	_	_	_	_	linguistic	_	all	Language=NO_ISO_CODE|Variation=Token	_	_	_	_	_
28-5	PST098	28	5	una	una	_	_	_	_	_	linguistic	_	all	Language=NO_ISO_CODE|Variation=Token	_	_	_	_	_
28-6	PST098	28	6	botella	botella	_	_	_	_	_	linguistic	_	all	Language=NO_ISO_CODE|Variation=Token	_	_	_	_	_
28-7	PST098	28	7	y	y	_	_	_	_	_	linguistic	_	all	Language=NO_ISO_CODE|Variation=Token	_	_	_	_	_
28-8	PST098	28	8	la	la	_	_	_	_	_	linguistic	_	all	Language=NO_ISO_CODE|Variation=Token	_	_	_	_	_
28-9	PST098	28	9	tiraron	tiraron	_	_	_	_	_	linguistic	_	all	Language=NO_ISO_CODE|Variation=Token	_	_	_	_	_
28-10	PST098	28	10	el	el	_	_	_	_	_	linguistic	_	all	Language=NO_ISO_CODE|Variation=Token	_	_	_	_	_
28-11	PST098	28	11	perro	perro	_	_	_	_	_	linguistic	_	all	Language=NO_ISO_CODE|Variation=Token	_	_	_	_	_
28-12	PST098	28	12	para	para	_	_	_	_	_	linguistic	_	all	Language=NO_ISO_CODE|Variation=Token	_	_	_	_	_
28-13	PST098	28	13	que	que	_	_	_	_	_	linguistic	_	all	Language=NO_ISO_CODE|Variation=Token	_	_	_	_	_
28-14	PST098	28	14	lo	lo	_	_	_	_	_	linguistic	_	all	Language=NO_ISO_CODE|Variation=Token	_	_	_	_	_
28-15	PST098	28	15	pudiera	pudiera	_	_	_	_	_	linguistic	_	all	Language=NO_ISO_CODE|Variation=Token	_	_	_	_	_
28-16	PST098	28	16	soltar	soltar	_	_	_	_	_	linguistic	_	all	Language=NO_ISO_CODE|Variation=Token	End=44.47	_	_	_	_
30-0	PST213	30	0	sì	sì	_	_	_	_	_	linguistic	_	none	_	Begin=44.71|End=45.35	_	_	_	_
31-0	PST098	31	0	entonces	entonces	_	_	_	_	_	linguistic	_	all	Language=NO_ISO_CODE|Variation=Token	Begin=45.83	_	_	_	_
31-1	PST098	31	1	como	como	_	_	_	_	_	linguistic	_	all	Language=NO_ISO_CODE|Variation=Token	_	_	_	_	_
31-2	PST098	31	2	(.)	(.)	_	_	_	_	_	linguistic	_	all	Language=NO_ISO_CODE|Variation=Token	_	_	_	_	_
31-3	PST098	31	3	es	es	_	_	_	_	_	linguistic	_	all	Language=NO_ISO_CODE|Variation=Token	_	_	_	_	_
31-4	PST098	31	4	un	un	_	_	_	_	_	linguistic	_	all	Language=NO_ISO_CODE|Variation=Token	_	_	_	_	_
31-5	PST098	31	5	hijo	hijo	_	_	_	_	_	linguistic	_	all	Language=NO_ISO_CODE|Variation=Token	_	_	_	_	_
31-6	PST098	31	6	para	para	_	_	_	_	_	linguistic	_	all	Language=NO_ISO_CODE|Variation=Token	_	_	_	_	_
31-7	PST098	31	7	mi	mi	_	_	_	_	_	linguistic	_	all	Language=NO_ISO_CODE|Variation=Token	_	_	_	_	_
31-8	PST098	31	8	tía	tía	_	_	_	_	_	linguistic	_	all	Language=NO_ISO_CODE|Variation=Token	_	_	_	_	_
31-9	PST098	31	9	que	que	_	_	_	_	_	linguistic	_	all	Language=NO_ISO_CODE|Variation=Token	_	_	_	_	_
31-10	PST098	31	10	no	no	_	_	_	_	_	linguistic	_	all	Language=NO_ISO_CODE|Variation=Token	_	_	_	_	_
31-11	PST098	31	11	tiene	tiene	_	_	_	_	_	linguistic	_	all	Language=NO_ISO_CODE|Variation=Token	_	_	_	_	_
31-12	PST098	31	12	hijos	hijos	_	_	_	_	_	linguistic	_	all	Language=NO_ISO_CODE|Variation=Token	End=49.87	_	_	_	_
33-0	PST098	33	0	lo	lo	_	_	_	_	_	linguistic	_	all	Language=NO_ISO_CODE|Variation=Token	Begin=49.93	_	_	_	_
33-1	PST098	33	1	tuve	tuve	_	_	_	_	_	linguistic	_	all	Language=NO_ISO_CODE|Variation=Token	_	_	_	_	_
33-2	PST098	33	2	que	que	_	_	_	_	_	linguistic	_	all	Language=NO_ISO_CODE|Variation=Token	_	_	_	_	_
33-3	PST098	33	3	llevar	llevar	_	_	_	_	_	linguistic	_	all	Language=NO_ISO_CODE|Variation=Token	_	_	_	_	_
33-4	PST098	33	4	al	al	_	_	_	_	_	linguistic	_	all	Language=NO_ISO_CODE|Variation=Token	_	_	_	_	_
33-5	PST098	33	5	centro,	centro	_	_	_	_	_	linguistic	_	all	Intonation=WeaklyRising|Language=NO_ISO_CODE|Variation=Token	_	_	_	_	_
33-6	PST098	33	6	a	a	_	_	_	_	_	linguistic	_	all	Language=NO_ISO_CODE|Variation=Token	_	_	_	_	_
33-7	PST098	33	7	una	una	_	_	_	_	_	linguistic	_	all	Language=NO_ISO_CODE|Variation=Token	_	_	_	_	_
33-8	PST098	33	8	clìnica	clìnica	_	_	_	_	_	linguistic	_	all	Language=NO_ISO_CODE|Variation=Token	_	_	_	_	_
33-9	PST098	33	9	de	de	_	_	_	_	_	linguistic	_	all	Language=NO_ISO_CODE|Variation=Token	_	_	_	_	_
33-10	PST098	33	10	perritos,	perritos	_	_	_	_	_	linguistic	_	all	Intonation=WeaklyRising|Language=NO_ISO_CODE|Variation=Token	End=53.7	_	_	_	_
35-0	PST213	35	0	per	per	_	_	_	_	_	linguistic	_	none	_	Begin=53.72	_	_	_	_
35-1	PST213	35	1	farlo	farlo	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
35-2	PST213	35	2	operare.	operare	_	_	_	_	_	linguistic	_	none	Intonation=Falling	End=54.655	_	_	_	_
36-0	PST098	36	0	sì	sì	_	_	_	_	_	linguistic	_	none	_	Begin=54.655|End=55.14	_	_	_	_
37-0	PST213	37	0	e?	e	_	_	_	_	_	linguistic	_	none	Intonation=Rising	Begin=55.43|End=55.81	_	_	_	_
38-0	PST098	38	0	entonces	entonces	_	_	_	_	_	linguistic	_	all	Language=NO_ISO_CODE|Variation=Token	Begin=55.92	_	_	_	_
38-1	PST098	38	1	eso	eso	_	_	_	_	_	linguistic	_	all	Language=NO_ISO_CODE|Variation=Token	_	_	_	_	_
38-2	PST098	38	2	fue	fue	_	_	_	_	_	linguistic	_	all	Language=NO_ISO_CODE|Variation=Token	_	_	_	_	_
38-3	PST098	38	3	el	el	_	_	_	_	_	linguistic	_	all	Language=NO_ISO_CODE|Variation=Token	_	_	_	_	_
38-4	PST098	38	4	lunes	lunes	_	_	_	_	_	linguistic	_	all	Language=NO_ISO_CODE|Variation=Token	_	_	_	_	_
38-5	PST098	38	5	en	en	_	_	_	_	_	linguistic	_	all	Language=NO_ISO_CODE|Variation=Token	_	_	_	_	_
38-6	PST098	38	6	la	la	_	_	_	_	_	linguistic	_	all	Language=NO_ISO_CODE|Variation=Token	_	_	_	_	_
38-7	PST098	38	7	mañana	mañana	_	_	_	_	_	linguistic	_	all	Language=NO_ISO_CODE|Variation=Token	End=57.81	_	_	_	_
40-0	PST213	40	0	ah	ah	_	_	_	_	_	linguistic	_	none	_	Begin=57.95	_	_	_	_
40-1	PST213	40	1	ah	ah	_	_	_	_	_	linguistic	_	none	_	End=58.53	_	_	_	_
41-0	PST098	41	0	porque	porque	_	_	_	_	_	linguistic	_	all	Language=NO_ISO_CODE|Variation=Token	Begin=58.53	_	_	_	_
41-1	PST098	41	1	todo	todo	_	_	_	_	_	linguistic	_	all	Language=NO_ISO_CODE|Variation=Token	_	_	_	_	_
41-2	PST098	41	2	eso	eso	_	_	_	_	_	linguistic	_	all	Language=NO_ISO_CODE|Variation=Token	_	_	_	_	_
41-3	PST098	41	3	pasó	pasó	_	_	_	_	_	linguistic	_	all	Language=NO_ISO_CODE|Variation=Token	_	_	_	_	_
41-4	PST098	41	4	el	el	_	_	_	_	_	linguistic	_	all	Language=NO_ISO_CODE|Variation=Token	_	_	_	_	_
41-5	PST098	41	5	domingo	domingo	_	_	_	_	_	linguistic	_	all	Language=NO_ISO_CODE|Variation=Token	_	_	_	_	_
41-6	PST098	41	6	la	la	_	_	_	_	_	linguistic	_	all	Language=NO_ISO_CODE|Variation=Token	_	_	_	_	_
41-7	PST098	41	7	noche,	noche	_	_	_	_	_	linguistic	_	all	Intonation=WeaklyRising|Language=NO_ISO_CODE|Variation=Token	End=60.3	_	_	_	_
43-0	PST213	43	0	ah	ah	_	_	_	_	_	linguistic	_	none	_	Begin=60.32	_	_	_	_
43-1	PST213	43	1	ah	ah	_	_	_	_	_	linguistic	_	none	_	End=60.93	_	_	_	_
44-0	PST098	44	0	entonces	entonces	_	_	_	_	_	linguistic	_	all	Language=NO_ISO_CODE|Variation=Token	Begin=60.99	_	_	_	_
44-1	PST098	44	1	yo	yo	_	_	_	_	_	linguistic	_	all	Language=NO_ISO_CODE|Variation=Token	_	_	_	_	_
44-2	PST098	44	2	me	me	_	_	_	_	_	linguistic	_	all	Language=NO_ISO_CODE|Variation=Token	_	_	_	_	_
44-3	PST098	44	3	levanto	levanto	_	_	_	_	_	linguistic	_	all	Language=NO_ISO_CODE|Variation=Token	End=62.61	_	_	_	_
46-0	PST098	46	0	y::	y	_	_	_	_	_	linguistic	_	all	Language=NO_ISO_CODE|Variation=Token	Begin=63.34	0x2	_	_	_
46-1	PST098	46	1	veo	veo	_	_	_	_	_	linguistic	_	all	Language=NO_ISO_CODE|Variation=Token	_	_	_	_	_
46-2	PST098	46	2	un	un	_	_	_	_	_	linguistic	_	all	Language=NO_ISO_CODE|Variation=Token	_	_	_	_	_
46-3	PST098	46	3	buenos	buenos	_	_	_	_	_	linguistic	_	all	Language=NO_ISO_CODE|Variation=Token	_	_	_	_	_
46-4	PST098	46	4	días	días	_	_	_	_	_	linguistic	_	all	Language=NO_ISO_CODE|Variation=Token	_	_	_	_	_
46-5	PST098	46	5	a	a	_	_	_	_	_	linguistic	_	all	Language=NO_ISO_CODE|Variation=Token	_	_	_	_	_
46-6	PST098	46	6	todos,	todos	_	_	_	_	_	linguistic	_	all	Intonation=WeaklyRising|Language=NO_ISO_CODE|Variation=Token	_	_	_	_	_
46-7	PST098	46	7	empiezo	empiezo	_	_	_	_	_	linguistic	_	all	Language=NO_ISO_CODE|Variation=Token	_	_	_	_	_
46-8	PST098	46	8	a	a	_	_	_	_	_	linguistic	_	all	Language=NO_ISO_CODE|Variation=Token	_	_	_	_	_
46-9	PST098	46	9	saludar	saludar	_	_	_	_	_	linguistic	_	all	Language=NO_ISO_CODE|Variation=Token	_	_	_	_	_
46-10	PST098	46	10	y	y	_	_	_	_	_	linguistic	_	all	Language=NO_ISO_CODE|Variation=Token	_	_	_	_	_
46-11	PST098	46	11	voy	voy	_	_	_	_	_	linguistic	_	all	Language=NO_ISO_CODE|Variation=Token	_	_	_	_	_
46-12	PST098	46	12	donde	donde	_	_	_	_	_	linguistic	_	all	Language=NO_ISO_CODE|Variation=Token	_	_	_	_	_
46-13	PST098	46	13	estaban	estaban	_	_	_	_	_	linguistic	_	all	Language=NO_ISO_CODE|Variation=Token	_	_	_	_	_
46-14	PST098	46	14	los	los	_	_	_	_	_	linguistic	_	all	Language=NO_ISO_CODE|Variation=Token	_	_	_	_	_
46-15	PST098	46	15	perritos,	perritos	_	_	_	_	_	linguistic	_	all	Intonation=WeaklyRising|Language=NO_ISO_CODE|Variation=Token	_	_	_	_	_
46-16	PST098	46	16	que	que	_	_	_	_	_	linguistic	_	all	Language=NO_ISO_CODE|Variation=Token	_	_	_	_	_
46-17	PST098	46	17	estaban	estaban	_	_	_	_	_	linguistic	_	all	Language=NO_ISO_CODE|Variation=Token	_	_	_	_	_
46-18	PST098	46	18	xxx	xxx	_	_	_	_	_	linguistic	_	all	Language=NO_ISO_CODE|Variation=Token|Syllables=3	End=69.25	_	_	_	_
48-0	PST213	48	0	ah	ah	_	_	_	_	_	linguistic	_	none	_	Begin=69.26	_	_	_	_
48-1	PST213	48	1	[ah]	ah	_	_	_	_	_	linguistic	_	none	_	End=69.7	_	_	_	0-2(8)
49-0	PST098	49	0	[el]	el	_	_	_	_	_	linguistic	_	all	Language=NO_ISO_CODE|Variation=Token	Begin=69.48	_	_	_	_
49-1	PST098	49	1	perro	perro	_	_	_	_	_	linguistic	_	all	Language=NO_ISO_CODE|Variation=Token	_	_	_	_	_
49-2	PST098	49	2	negro	negro	_	_	_	_	_	linguistic	_	all	Language=NO_ISO_CODE|Variation=Token	_	_	_	_	_
49-3	PST098	49	3	y	y	_	_	_	_	_	linguistic	_	all	Language=NO_ISO_CODE|Variation=Token	_	_	_	_	_
49-4	PST098	49	4	el	el	_	_	_	_	_	linguistic	_	all	Language=NO_ISO_CODE|Variation=Token	_	_	_	_	_
49-5	PST098	49	5	perro	perro	_	_	_	_	_	linguistic	_	all	Language=NO_ISO_CODE|Variation=Token	_	_	_	_	_
49-6	PST098	49	6	[chihuahua]	chihuahua	_	_	_	_	_	linguistic	_	all	Language=NO_ISO_CODE|Variation=Token	End=70.98	_	_	_	_
51-0	PST213	51	0	[xxx]	xxx	_	_	_	_	_	unknown	_	none	Syllables=3	Begin=70.62	_	_	_	0-3(9)
51-1	PST213	51	1	cosa	cosa	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
51-2	PST213	51	2	cosa?	cosa	_	_	_	_	_	linguistic	_	none	Intonation=Rising	End=72.13	_	_	_	_
52-0	PST098	52	0	estaban	estaban	_	_	_	_	_	linguistic	_	all	Language=NO_ISO_CODE|Variation=Token	Begin=72.13	_	_	_	_
52-1	PST098	52	1	encerrados	encerrados	_	_	_	_	_	linguistic	_	all	Language=NO_ISO_CODE|Variation=Token	End=73.36	_	_	_	_
54-0	PST213	54	0	okay	okay	_	_	_	_	_	linguistic	_	none	_	Begin=73.37|End=74.04	_	_	_	_
55-0	PST098	55	0	yo	yo	_	_	_	_	_	linguistic	_	all	Language=NO_ISO_CODE|Variation=Token	Begin=74.05	_	_	_	_
55-1	PST098	55	1	voy	voy	_	_	_	_	_	linguistic	_	all	Language=NO_ISO_CODE|Variation=Token	_	_	_	_	_
55-2	PST098	55	2	tambien	tambien	_	_	_	_	_	linguistic	_	all	Language=NO_ISO_CODE|Variation=Token	_	_	_	_	_
55-3	PST098	55	3	voy	voy	_	_	_	_	_	linguistic	_	all	Language=NO_ISO_CODE|Variation=Token	_	_	_	_	_
55-4	PST098	55	4	a	a	_	_	_	_	_	linguistic	_	all	Language=NO_ISO_CODE|Variation=Token	_	_	_	_	_
55-5	PST098	55	5	saludar	saludar	_	_	_	_	_	linguistic	_	all	Language=NO_ISO_CODE|Variation=Token	_	_	_	_	_
55-6	PST098	55	6	((ride))	((ride))	_	_	_	_	_	linguistic	_	all	Language=NO_ISO_CODE|Variation=Token	_	_	_	_	_
55-7	PST098	55	7	y	y	_	_	_	_	_	linguistic	_	all	Language=NO_ISO_CODE|Variation=Token	_	_	_	_	_
55-8	PST098	55	8	ver	ver	_	_	_	_	_	linguistic	_	all	Language=NO_ISO_CODE|Variation=Token	_	_	_	_	_
55-9	PST098	55	9	a	a	_	_	_	_	_	linguistic	_	all	Language=NO_ISO_CODE|Variation=Token	_	_	_	_	_
