token_id	speaker	tu_id	id	span	form	lemma	upos	xpos	feats	deprel	type	meta_label	variation	jefferson_feats	align	prolongations	pace	guesses	overlaps
50-6	PST039	50	6	in	in	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
50-7	PST039	50	7	toscana	toscana	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
50-8	PST039	50	8	dopo	dopo	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
50-9	PST039	50	9	qualche	qualche	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
50-10	PST039	50	10	mese	mese	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
50-11	PST039	50	11	perché:	perché	_	_	_	_	_	linguistic	_	none	_	_	5x1	_	_	_
50-12	PST039	50	12	e:hm	ehm	_	_	_	_	_	linguistic	_	none	PauseAfter=Yes	_	0x1	_	_	_
50-13	PST039	50	13	(.)	(.)	_	_	_	_	_	shortpause	_	none	_	_	_	_	_	_
50-14	PST039	50	14	e:::h	eh	_	_	_	_	_	linguistic	_	none	_	_	0x3	_	_	_
50-15	PST039	50	15	mio	mio	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
50-16	PST039	50	16	attuale	attuale	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
50-17	PST039	50	17	marito	marito	_	_	_	_	_	linguistic	_	none	PauseAfter=Yes	_	_	_	_	_
50-18	PST039	50	18	(.)	(.)	_	_	_	_	_	shortpause	_	none	_	_	_	_	_	_
50-19	PST039	50	19	era	era	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
50-20	PST039	50	20	lì?	lì	_	_	_	_	_	linguistic	_	none	Intonation=Rising	End=69.311	_	_	_	_
51-0	PST212	51	0	o[k]	ok	_	_	_	_	_	linguistic	_	none	_	Begin=69.689|End=70.326	_	_	_	1-2(10)
52-0	PST039	52	0	[e::]	e	_	_	_	_	_	linguistic	_	none	_	Begin=69.926	0x2	_	_	0-1(10)
52-1	PST039	52	1	siamo	siamo	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
52-2	PST039	52	2	andati	andati	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
52-3	PST039	52	3	a	a	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
52-4	PST039	52	4	vivere	vivere	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
52-5	PST039	52	5	lì.	lì	_	_	_	_	_	linguistic	_	none	Intonation=Falling	End=71.805	_	_	_	_
53-0	PST212	53	0	che	che	_	_	_	_	_	linguistic	_	none	_	Begin=72.089	_	_	_	_
53-1	PST212	53	1	è	è	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
53-2	PST212	53	2	italiano,	italiano	_	_	_	_	_	linguistic	_	none	Intonation=WeaklyRising	End=72.958	_	_	_	_
54-0	PST039	54	0	n~	n~	_	_	_	_	_	linguistic	_	none	Interrupted=Yes	Begin=73.068	_	_	_	_
54-1	PST039	54	1	no::	no	_	_	_	_	_	linguistic	_	none	_	_	1x2	_	_	_
54-2	PST039	54	2	è	è	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
54-3	PST039	54	3	sempre:	sempre	_	_	_	_	_	linguistic	_	none	_	_	5x1	_	_	_
54-4	PST039	54	4	rume[no].	rumeno	_	_	_	_	_	linguistic	_	none	Intonation=Falling	End=74.747	_	_	_	4-6(11)
55-0	PST212	55	0	[a::h]	ah	_	_	_	_	_	linguistic	_	none	_	Begin=74.468	0x2	_	_	0-2(11)
55-1	PST212	55	1	okay	okay	_	_	_	_	_	linguistic	_	none	_	End=75.289	_	_	_	_
56-0	PST213	56	0	e	e	_	_	_	_	_	linguistic	_	none	_	Begin=76.037	_	_	_	_
56-1	PST213	56	1	quindi	quindi	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
56-2	PST213	56	2	vi	vi	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
56-3	PST213	56	3	siete::	siete	_	_	_	_	_	linguistic	_	none	PauseAfter=Yes	_	4x2	_	_	_
56-4	PST213	56	4	(.)	(.)	_	_	_	_	_	shortpause	_	none	_	_	_	_	_	_
56-5	PST213	56	5	s~	s~	_	_	_	_	_	linguistic	_	none	Interrupted=Yes	_	_	_	_	_
56-6	PST213	56	6	scusa	scusa	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
56-7	PST213	56	7	[vi	vi	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-2(12)
56-8	PST213	56	8	sie~	sie~	_	_	_	_	_	linguistic	_	none	Interrupted=Yes	_	_	_	_	0-4(12)
56-9	PST213	56	9	vi	vi	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-2(12)
56-10	PST213	56	10	sie]te	siete	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-3(12)
56-11	PST213	56	11	conosciuti	conosciuti	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
56-12	PST213	56	12	lì	lì	_	_	_	_	_	linguistic	_	none	_	End=79.053	_	_	_	_
57-0	PST212	57	0	[no	no	_	_	_	_	_	linguistic	_	none	_	Begin=77.721	_	_	_	0-2(12)
57-1	PST212	57	1	vai	vai	_	_	_	_	_	linguistic	_	none	ProsodicLink=Yes	_	_	_	_	0-3(12)
57-2	PST212	57	2	vai]	vai	_	_	_	_	_	linguistic	_	none	_	End=78.295	_	_	_	0-3(12)
58-0	PST039	58	0	no:	no	_	_	_	_	_	linguistic	_	none	_	Begin=79.268	1x1	_	_	_
58-1	PST039	58	1	ehm	ehm	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
58-2	PST039	58	2	mh	mh	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
58-3	PST039	58	3	eravamo	eravamo	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
58-4	PST039	58	4	già	già	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
58-5	PST039	58	5	insie:me.	insieme	_	_	_	_	_	linguistic	_	none	Intonation=Falling	End=81.189	4x1	_	_	_
59-0	PST213	59	0	a:[:h]	ah	_	_	_	_	_	linguistic	_	none	_	Begin=81.353|End=81.753	0x2	_	_	1-2(13)
60-0	PST039	60	0	[solo]	solo	_	_	_	_	_	linguistic	_	none	_	Begin=81.542	_	_	_	0-4(13)
60-1	PST039	60	1	che::	che	_	_	_	_	_	linguistic	_	none	_	_	2x2	_	_	_
60-2	PST039	60	2	m:h	mh	_	_	_	_	_	linguistic	_	none	_	_	0x1	_	_	_
60-3	PST039	60	3	io	io	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
60-4	PST039	60	4	avevo	avevo	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
60-5	PST039	60	5	parenti	parenti	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
60-6	PST039	60	6	qua:	qua	_	_	_	_	_	linguistic	_	none	_	_	2x1	_	_	_
60-7	PST039	60	7	e	e	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
60-8	PST039	60	8	lui	lui	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
60-9	PST039	60	9	aveva	aveva	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
60-10	PST039	60	10	parenti	parenti	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
60-11	PST039	60	11	là:	là	_	_	_	_	_	linguistic	_	none	_	_	1x1	_	_	_
60-12	PST039	60	12	e::	e	_	_	_	_	_	linguistic	_	none	_	_	0x2	_	_	_
60-13	PST039	60	13	poi	poi	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
60-14	PST039	60	14	abbiamo	abbiamo	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
60-15	PST039	60	15	scelto::	scelto	_	_	_	_	_	linguistic	_	none	_	_	5x2	_	_	_
60-16	PST039	60	16	una	una	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
60-17	PST039	60	17	via	via	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
60-18	PST039	60	18	di	di	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
60-19	PST039	60	19	mezzo,	mezzo	_	_	_	_	_	linguistic	_	none	Intonation=WeaklyRising	End=87.647	_	_	_	_
61-0	PST213	61	0	eh	eh	_	_	_	_	_	linguistic	_	none	_	Begin=88.011|End=88.258	_	_	_	_
62-0	PST039	62	0	siamo	siamo	_	_	_	_	_	linguistic	_	none	_	Begin=88.963	_	_	_	_
62-1	PST039	62	1	abbiamo	abbiamo	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
62-2	PST039	62	2	vissuto	vissuto	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
62-3	PST039	62	3	sia	sia	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
