token_id	speaker	tu_id	id	span	form	lemma	upos	xpos	feats	deprel	type	meta_label	variation	jefferson_feats	align	prolongations	pace	guesses	overlaps
8-5	PST222	8	5	ottica	ottica	_	_	_	_	_	linguistic	_	none	PauseAfter=Yes	_	_	_	_	_
8-6	PST222	8	6	(.)	(.)	_	_	_	_	_	shortpause	_	none	_	_	_	_	_	_
8-7	PST222	8	7	come	come	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
8-8	PST222	8	8	si	si	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
8-9	PST222	8	9	chiama	chiama	_	_	_	_	_	linguistic	_	none	_	End=28.58	_	_	_	_
9-0	PST144	9	0	studio	studio	_	_	_	_	_	linguistic	_	none	_	Begin=28.63	_	_	_	_
9-1	PST144	9	1	ottica	ottica	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
9-2	PST144	9	2	e	e	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
9-3	PST144	9	3	optometria	optometria	_	_	_	_	_	linguistic	_	none	PauseAfter=Yes	_	_	_	_	_
9-4	PST144	9	4	(.)	(.)	_	_	_	_	_	shortpause	_	none	_	_	_	_	_	_
9-5	PST144	9	5	sì	sì	_	_	_	_	_	linguistic	_	none	_	End=30.406	_	_	_	_
10-0	PST222	10	0	ottico	ottico	_	_	_	_	_	linguistic	_	none	PauseAfter=Yes	Begin=30.62	_	_	_	_
10-1	PST222	10	1	(.)	(.)	_	_	_	_	_	shortpause	_	none	_	_	_	_	_	_
10-2	PST222	10	2	al:	al	_	_	_	_	_	linguistic	_	none	_	_	1x1	_	_	_
10-3	PST222	10	3	secondo	secondo	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
10-4	PST222	10	4	anno	anno	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
10-5	PST222	10	5	o	o	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
10-6	PST222	10	6	al::	al	_	_	_	_	_	linguistic	_	none	_	End=32.62	1x2	_	_	_
11-0	PST144	11	0	secondo	secondo	_	_	_	_	_	linguistic	_	none	_	Begin=32.63	_	_	_	_
11-1	PST144	11	1	sì	sì	_	_	_	_	_	linguistic	_	none	_	End=33.34	_	_	_	_
12-0	PST222	12	0	al	al	_	_	_	_	_	linguistic	_	none	_	Begin=33.34	_	_	_	_
12-1	PST222	12	1	secondo	secondo	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
12-2	PST222	12	2	anno	anno	_	_	_	_	_	linguistic	_	none	_	End=34.02	_	_	_	_
13-0	PST144	13	0	sì	sì	_	_	_	_	_	linguistic	_	none	_	Begin=34.03|End=34.33	_	_	_	_
14-0	PST222	14	0	quindi	quindi	_	_	_	_	_	linguistic	_	none	_	Begin=34.37	_	_	_	_
14-1	PST222	14	1	sono	sono	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
14-2	PST222	14	2	tre	tre	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
14-3	PST222	14	3	anni	anni	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
14-4	PST222	14	4	di	di	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
14-5	PST222	14	5	studio	studio	_	_	_	_	_	linguistic	_	none	_	End=35.63	_	_	_	_
15-0	PST144	15	0	sì	sì	_	_	_	_	_	linguistic	_	none	_	Begin=35.63|End=36.096	_	_	_	_
16-0	PST222	16	0	m::h	mh	_	_	_	_	_	linguistic	_	none	_	Begin=37.01	0x2	_	_	_
16-1	PST222	16	1	okay	okay	_	_	_	_	_	linguistic	_	none	_	End=38.19	_	_	_	_
17-0	PST222	17	0	e::h	eh	_	_	_	_	_	linguistic	_	none	_	Begin=38.41	0x2	_	_	_
17-1	PST222	17	1	poi	poi	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
17-2	PST222	17	2	quando	quando	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
17-3	PST222	17	3	finisci::	finisci	_	_	_	_	_	linguistic	_	none	_	End=40.78	6x2	_	_	_
18-0	PST222	18	0	rimani	rimani	_	_	_	_	_	linguistic	_	none	_	Begin=41.45	_	_	_	_
18-1	PST222	18	1	qua:	qua	_	_	_	_	_	linguistic	_	none	_	_	2x1	_	_	_
18-2	PST222	18	2	o:	o	_	_	_	_	_	linguistic	_	none	_	_	0x1	_	_	_
18-3	PST222	18	3	trasferi~	trasferi~	_	_	_	_	_	linguistic	_	none	Interrupted=Yes	_	_	_	_	_
18-4	PST222	18	4	ti	ti	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
18-5	PST222	18	5	trasferisci	trasferisci	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
18-6	PST222	18	6	all'	all'	_	_	_	_	_	linguistic	_	none	SpaceAfter=No	_	_	_	_	_
18-7	PST222	18	7	estero	estero	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
18-8	PST222	18	8	m:h	mh	_	_	_	_	_	linguistic	_	none	_	_	0x1	_	_	_
18-9	PST222	18	9	dove	dove	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
18-10	PST222	18	10	vai	vai	_	_	_	_	_	linguistic	_	none	_	End=45.25	_	_	_	_
19-0	PST144	19	0	e::h	eh	_	_	_	_	_	linguistic	_	none	_	Begin=45.45	0x2	_	_	_
19-1	PST144	19	1	faccio	faccio	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
19-2	PST144	19	2	il	il	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
19-3	PST144	19	3	master	master	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
19-4	PST144	19	4	qui	qui	_	_	_	_	_	linguistic	_	none	_	End=47.28	_	_	_	_
20-0	PST222	20	0	ah	ah	_	_	_	_	_	linguistic	_	none	_	Begin=47.58	_	_	_	_
20-1	PST222	20	1	[brava]	brava	_	_	_	_	_	linguistic	_	none	_	End=48.6	_	_	_	0-5(2)
21-0	PST144	21	0	[e:hm:]	ehm	_	_	_	_	_	linguistic	_	none	_	Begin=47.92	0x1,2x1	_	_	0-3(2)
21-1	PST144	21	1	e	e	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
21-2	PST144	21	2	poi	poi	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
21-3	PST144	21	3	e:h	eh	_	_	_	_	_	linguistic	_	none	_	End=49.708	0x1	_	_	_
22-0	PST144	22	0	m:h	mh	_	_	_	_	_	linguistic	_	none	_	Begin=49.779	0x1	_	_	_
22-1	PST144	22	1	vado:	vado	_	_	_	_	_	linguistic	_	none	PauseAfter=Yes	_	3x1	_	_	_
22-2	PST144	22	2	(.)	(.)	_	_	_	_	_	shortpause	_	none	_	_	_	_	_	_
22-3	PST144	22	3	probabilmente	probabilmente	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
22-4	PST144	22	4	lo	lo	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
22-5	PST144	22	5	farò	farò	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
22-6	PST144	22	6	a	a	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
22-7	PST144	22	7	milano	milano	_	_	_	_	_	linguistic	_	none	_	End=51.989	_	_	_	_
23-0	PST144	23	0	poi:	poi	_	_	_	_	_	linguistic	_	none	_	Begin=52.07	2x1	_	_	_
23-1	PST144	23	1	perché	perché	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
23-2	PST144	23	2	qua	qua	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
23-3	PST144	23	3	a	a	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
23-4	PST144	23	4	torino	torino	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
23-5	PST144	23	5	non	non	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
23-6	PST144	23	6	c'	c'	_	_	_	_	_	linguistic	_	none	SpaceAfter=No	_	_	_	_	_
23-7	PST144	23	7	è	è	_	_	_	_	_	linguistic	_	none	_	End=53.95	_	_	_	_
24-0	PST144	24	0	e::	e	_	_	_	_	_	linguistic	_	none	_	Begin=54.36	0x2	_	_	_
24-1	PST144	24	1	poi	poi	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
24-2	PST144	24	2	andrò:	andrò	_	_	_	_	_	linguistic	_	none	_	_	4x1	_	_	_
24-3	PST144	24	3	andrò	andrò	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
24-4	PST144	24	4	all'	all'	_	_	_	_	_	linguistic	_	none	SpaceAfter=No	_	_	_	_	_
24-5	PST144	24	5	estero	estero	_	_	_	_	_	linguistic	_	none	_	End=56.81	_	_	_	_
25-0	PST222	25	0	and~	and~	_	_	_	_	_	linguistic	_	none	Interrupted=Yes	Begin=57.21	_	_	_	_
25-1	PST222	25	1	all'	all'	_	_	_	_	_	linguistic	_	none	SpaceAfter=No	_	_	_	_	_
25-2	PST222	25	2	estero	estero	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
25-3	PST222	25	3	devi~	devi~	_	_	_	_	_	linguistic	_	none	Interrupted=Yes|PauseAfter=Yes	_	_	_	_	_
25-4	PST222	25	4	(.)	(.)	_	_	_	_	_	shortpause	_	none	_	_	_	_	_	_
25-5	PST222	25	5	quindi	quindi	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
25-6	PST222	25	6	sarà::	sarà	_	_	_	_	_	linguistic	_	none	_	_	3x2	_	_	_
25-7	PST222	25	7	il	il	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
25-8	PST222	25	8	tuo	tuo	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
25-9	PST222	25	9	terzo	terzo	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
25-10	PST222	25	10	paese	paese	_	_	_	_	_	linguistic	_	none	_	End=60.8	_	_	_	_
26-0	PST144	26	0	sì	sì	_	_	_	_	_	linguistic	_	none	_	Begin=61.14|End=61.51	_	_	_	_
27-0	PST222	27	0	uhm	uhm	_	_	_	_	_	linguistic	_	none	_	Begin=61.51	_	_	_	_
27-1	PST222	27	1	marocco	marocco	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
27-2	PST222	27	2	poi	poi	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
27-3	PST222	27	3	italia	italia	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
27-4	PST222	27	4	poi?	poi	_	_	_	_	_	linguistic	_	none	Intonation=Rising	End=63.297	_	_	_	_
28-0	PST144	28	0	poi	poi	_	_	_	_	_	linguistic	_	none	_	Begin=63.57	_	_	_	_
28-1	PST144	28	1	eh	eh	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
28-2	PST144	28	2	[poi	poi	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-3(4)
28-3	PST144	28	3	non	non	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-3(4)
28-4	PST144	28	4	lo	lo	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-2(4)
28-5	PST144	28	5	so]	so	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-2(4)
28-6	PST144	28	6	((ride))	((ride))	_	_	_	_	_	nonverbalbehavior	_	none	_	End=64.91	_	_	_	_
29-0	PST222	29	0	[più	più	_	_	_	_	_	linguistic	_	none	_	Begin=64.105	_	_	_	0-3(4)
29-1	PST222	29	1	o	o	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-1(4)
29-2	PST222	29	2	meno]	meno	_	_	_	_	_	linguistic	_	none	_	End=64.905	_	_	_	0-4(4)
30-0	PST144	30	0	e::h	eh	_	_	_	_	_	linguistic	_	none	_	Begin=65.525	0x2	_	_	_
30-1	PST144	30	1	non	non	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
30-2	PST144	30	2	lo	lo	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
30-3	PST144	30	3	so	so	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
30-4	PST144	30	4	onestamente	onestamente	_	_	_	_	_	linguistic	_	none	_	End=67.611	_	_	_	_
31-0	PST144	31	0	mh	mh	_	_	_	_	_	linguistic	_	none	_	Begin=67.74	_	_	_	_
31-1	PST144	31	1	o	o	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
31-2	PST144	31	2	ritorno	ritorno	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
31-3	PST144	31	3	in	in	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
31-4	PST144	31	4	marocco,	marocco	_	_	_	_	_	linguistic	_	none	Intonation=WeaklyRising	End=69.63	_	_	_	_
32-0	PST144	32	0	o::	o	_	_	_	_	_	linguistic	_	none	ProsodicLink=Yes	Begin=69.8	0x2	_	_	_
32-1	PST144	32	1	[mh]	mh	_	_	_	_	_	linguistic	_	none	_	End=71.32	_	_	_	0-2(5)
33-0	PST222	33	0	[(ah	ah	_	_	_	_	_	linguistic	_	none	_	Begin=70.88	_	_	0-2(0)	0-2(5)
33-1	PST222	33	1	sì)]	sì	_	_	_	_	_	linguistic	_	none	_	_	_	_	0-2(0)	0-2(5)
33-2	PST222	33	2	ritor~	ritor~	_	_	_	_	_	linguistic	_	none	Interrupted=Yes	_	_	_	_	_
33-3	PST222	33	3	ritorni	ritorni	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
33-4	PST222	33	4	in	in	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
33-5	PST222	33	5	maro~	maro~	_	_	_	_	_	linguistic	_	none	Interrupted=Yes	_	_	_	_	_
33-6	PST222	33	6	[marocco]	marocco	_	_	_	_	_	linguistic	_	none	_	End=72.91	_	_	_	0-7(6)
34-0	PST144	34	0	[sì]	sì	_	_	_	_	_	linguistic	_	none	_	Begin=72.45|End=72.91	_	_	_	0-2(6)
35-0	PST144	35	0	è	è	_	_	_	_	_	linguistic	_	none	_	Begin=73.22	_	_	_	_
35-1	PST144	35	1	un'	un'	_	_	_	_	_	linguistic	_	none	SpaceAfter=No	_	_	_	_	_
35-2	PST144	35	2	opzione	opzione	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
35-3	PST144	35	3	sì	sì	_	_	_	_	_	linguistic	_	none	_	End=74.396	_	_	_	_
36-0	PST222	36	0	veramente	veramente	_	_	_	_	_	linguistic	_	none	_	Begin=74.81|End=75.42	_	_	_	_
37-0	PST144	37	0	sì	sì	_	_	_	_	_	linguistic	_	none	_	Begin=75.42|End=75.812	_	_	_	_
38-0	PST222	38	0	okay	okay	_	_	_	_	_	linguistic	_	none	_	Begin=76.56|End=77.41	_	_	_	_
39-0	PST144	39	0	l'	l'	_	_	_	_	_	linguistic	_	none	SpaceAfter=No	Begin=77.59	_	_	_	_
39-1	PST144	39	1	opzione	opzione	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
39-2	PST144	39	2	è	è	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
39-3	PST144	39	3	ritornare	ritornare	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
39-4	PST144	39	4	in	in	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
39-5	PST144	39	5	marocco	marocco	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
39-6	PST144	39	6	oppure:	oppure	_	_	_	_	_	linguistic	_	none	_	_	5x1	_	_	_
39-7	PST144	39	7	andare:	andare	_	_	_	_	_	linguistic	_	none	_	_	5x1	_	_	_
39-8	PST144	39	8	eh	eh	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
39-9	PST144	39	9	o	o	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
39-10	PST144	39	10	in	in	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
39-11	PST144	39	11	canada	canada	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
39-12	PST144	39	12	o:	o	_	_	_	_	_	linguistic	_	none	_	_	0x1	_	_	_
39-13	PST144	39	13	comunque:	comunque	_	_	_	_	_	linguistic	_	none	_	End=82.78	7x1	_	_	_
40-0	PST144	40	0	è	è	_	_	_	_	_	linguistic	_	none	_	Begin=83.87	_	_	_	_
40-1	PST144	40	1	ancora	ancora	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
40-2	PST144	40	2	da	da	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
40-3	PST144	40	3	valutare	valutare	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
40-4	PST144	40	4	in	in	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
40-5	PST144	40	5	realtà	realtà	_	_	_	_	_	linguistic	_	none	_	End=85.05	_	_	_	_
41-0	PST222	41	0	okay	okay	_	_	_	_	_	linguistic	_	none	_	Begin=85.59	_	_	_	_
41-1	PST222	41	1	non	non	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
41-2	PST222	41	2	hai	hai	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
41-3	PST222	41	3	fatto	fatto	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
41-4	PST222	41	4	per	per	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
41-5	PST222	41	5	esempio:	esempio	_	_	_	_	_	linguistic	_	none	_	_	6x1	_	_	_
41-6	PST222	41	6	una:	una	_	_	_	_	_	linguistic	_	none	_	_	2x1	_	_	_
41-7	PST222	41	7	una	una	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
41-8	PST222	41	8	ricerca	ricerca	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
41-9	PST222	41	9	quale	quale	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
41-10	PST222	41	10	paese:	paese	_	_	_	_	_	linguistic	_	none	_	End=89.18	4x1	_	_	_
42-0	PST222	42	0	vuo~	vuo~	_	_	_	_	_	linguistic	_	none	Interrupted=Yes	Begin=89.33	_	_	_	_
42-1	PST222	42	1	a~	a~	_	_	_	_	_	linguistic	_	none	Interrupted=Yes	End=89.83	_	_	_	_
43-0	PST222	43	0	più	più	_	_	_	_	_	linguistic	_	none	_	Begin=90.08	_	_	_	_
43-1	PST222	43	1	appropriata	appropriata	_	_	_	_	_	linguistic	_	none	PauseAfter=Yes	_	_	_	_	_
43-2	PST222	43	2	(.)	(.)	_	_	_	_	_	shortpause	_	none	_	_	_	_	_	_
43-3	PST222	43	3	al	al	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
43-4	PST222	43	4	mio	mio	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
43-5	PST222	43	5	ambito?	ambito	_	_	_	_	_	linguistic	_	none	Intonation=Rising	End=92.187	_	_	_	_
44-0	PST222	44	0	o	o	_	_	_	_	_	linguistic	_	none	_	Begin=92.39	_	_	_	_
44-1	PST222	44	1	cosa::	cosa	_	_	_	_	_	linguistic	_	none	_	_	3x2	_	_	_
44-2	PST222	44	2	[cosa	cosa	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-4(8)
44-3	PST222	44	3	cosa	cosa	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-4(8)
44-4	PST222	44	4	prendi	prendi	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-6(8)
44-5	PST222	44	5	in	in	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-2(8)
44-6	PST222	44	6	considerazione]	considerazione	_	_	_	_	_	linguistic	_	none	_	End=95.14	_	_	_	0-14(8)
45-0	PST144	45	0	[allora	allora	_	_	_	_	_	linguistic	_	none	_	Begin=93.43	_	_	_	0-6(8)
45-1	PST144	45	1	il:	il	_	_	_	_	_	linguistic	_	none	_	_	1x1	_	_	0-2(8)
45-2	PST144	45	2	il	il	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-2(8)
45-3	PST144	45	3	paese]	paese	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-5(8)
45-4	PST144	45	4	più::	più	_	_	_	_	_	linguistic	_	none	_	End=95.905	2x2	_	_	_
46-0	PST144	46	0	io	io	_	_	_	_	_	linguistic	_	none	_	Begin=96.19	_	_	_	_
46-1	PST144	46	1	prendo	prendo	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
46-2	PST144	46	2	in	in	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
