token_id	speaker	tu_id	id	span	form	lemma	upos	xpos	feats	deprel	type	meta_label	variation	jefferson_feats	align	prolongations	pace	guesses	overlaps
5-0	PST211	5	0	°vi:deo	video	_	_	_	_	_	linguistic	_	none	_	Begin=10.88	1x1	_	_	_
5-1	PST211	5	1	vi:~	vi~	_	_	_	_	_	linguistic	_	none	Interrupted=Yes	_	1x1	_	_	_
5-2	PST211	5	2	que:sta	questa	_	_	_	_	_	linguistic	_	none	_	_	2x1	_	_	_
5-3	PST211	5	3	[l'	l'	_	_	_	_	_	linguistic	_	none	SpaceAfter=No	_	_	_	_	0-2(0)
5-4	PST211	5	4	hai	hai	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-3(0)
5-5	PST211	5	5	fatta	fatta	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-5(0)
5-6	PST211	5	6	tu:	tu	_	_	_	_	_	linguistic	_	none	_	_	1x1	_	_	0-2(0)
5-7	PST211	5	7	questa	questa	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-6(0)
5-8	PST211	5	8	è	è	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-1(0)
5-9	PST211	5	9	belli][ssima]	bellissima	_	_	_	_	_	linguistic	_	none	_	End=14.742	_	_	_	0-5(0),5-10(1)
6-0	PST086	6	0	[è	è	_	_	_	_	_	linguistic	_	none	_	Begin=11.91	_	_	_	0-1(0)
6-1	PST086	6	1	belli:ssima	bellissima	_	_	_	_	_	linguistic	_	none	_	_	4x1	_	_	0-10(0)
6-2	PST086	6	2	que:sta:]	questa	_	_	_	_	_	linguistic	_	none	_	End=14.15	2x1,5x1	_	_	0-6(0)
7-0	PST092	7	0	[quella	quella	_	_	_	_	_	linguistic	_	none	_	Begin=14.15	_	_	_	0-6(1)
7-1	PST092	7	1	è	è	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-1(1)
7-2	PST092	7	2	bella]	bella	_	_	_	_	_	linguistic	_	none	_	End=14.74	_	_	_	0-5(1)
8-0	PST211	8	0	((ride))	((ride))	_	_	_	_	_	nonverbalbehavior	_	none	_	Begin=15.046|End=15.827	_	_	_	_
9-0	PST211	9	0	((ride))	((ride))	_	_	_	_	_	nonverbalbehavior	_	none	_	Begin=19.25	_	_	_	_
9-1	PST211	9	1	questa	questa	_	_	_	_	_	linguistic	_	none	PauseAfter=Yes	_	_	_	_	_
9-2	PST211	9	2	(.)	(.)	_	_	_	_	_	shortpause	_	none	_	_	_	_	_	_
9-3	PST211	9	3	potete	potete	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
9-4	PST211	9	4	ricatta:rla	ricattarla	_	_	_	_	_	linguistic	_	none	_	End=21.807	6x1	_	_	_
10-0	PST211	10	0	((ride))	((ride))	_	_	_	_	_	nonverbalbehavior	_	none	_	Begin=21.825|End=24.48	_	_	_	_
11-0	PST086	11	0	facciamo	facciamo	_	_	_	_	_	linguistic	_	none	_	Begin=24.49	_	_	_	_
11-1	PST086	11	1	un	un	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
11-2	PST086	11	2	meme	meme	_	_	_	_	_	linguistic	_	none	_	End=25.66	_	_	_	_
12-0	PST211	12	0	un	un	_	_	_	_	_	linguistic	_	none	_	Begin=26.78	_	_	_	_
12-1	PST211	12	1	po:ster	poster	_	_	_	_	_	linguistic	_	none	_	_	1x1	_	_	_
12-2	PST211	12	2	lo	lo	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
12-3	PST211	12	3	ap[pendete:	appendete	_	_	_	_	_	linguistic	_	none	_	_	8x1	_	_	2-9(2)
12-4	PST211	12	4	di	di	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-2(2)
12-5	PST211	12	5	là:]	là	_	_	_	_	_	linguistic	_	none	_	End=29.34	1x1	_	_	0-2(2)
13-0	PST086	13	0	[infatti	infatti	_	_	_	_	_	linguistic	_	none	_	Begin=27.84	_	_	_	0-7(2)
13-1	PST086	13	1	((ride))]	((ride))	_	_	_	_	_	nonverbalbehavior	_	none	_	End=29.35	_	_	_	X(2)
14-0	PST086	14	0	ecco	ecco	_	_	_	_	_	linguistic	_	none	_	Begin=32.76	_	_	_	_
14-1	PST086	14	1	anche	anche	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
14-2	PST086	14	2	[questa	questa	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-6(3)
14-3	PST086	14	3	è	è	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-1(3)
14-4	PST086	14	4	bellissima]	bellissima	_	_	_	_	_	linguistic	_	none	_	End=34.57	_	_	_	0-10(3)
15-0	PST211	15	0	[be:lla	bella	_	_	_	_	_	linguistic	_	none	PauseAfter=Yes	Begin=33.388	1x1	_	_	0-5(3)
15-1	PST211	15	1	(.)	(.)	_	_	_	_	_	shortpause	_	none	_	_	_	_	_	X(3)
15-2	PST211	15	2	sì]	sì	_	_	_	_	_	linguistic	_	none	_	End=34.56	_	_	_	0-2(3)
16-0	PST092	16	0	°sì	sì	_	_	_	_	_	linguistic	_	none	Volume=low	Begin=34.57	_	_	_	_
16-1	PST092	16	1	questa	questa	_	_	_	_	_	linguistic	_	none	Volume=low	_	_	_	_	_
16-2	PST092	16	2	è	è	_	_	_	_	_	linguistic	_	none	Volume=low	_	_	_	_	_
16-3	PST092	16	3	molto	molto	_	_	_	_	_	linguistic	_	none	Volume=low	_	_	_	_	_
16-4	PST092	16	4	bella°	bella	_	_	_	_	_	linguistic	_	none	Volume=low	End=35.6	_	_	_	_
17-0	PST212	17	0	hai	hai	_	_	_	_	_	linguistic	_	none	_	Begin=35.79	_	_	_	_
17-1	PST212	17	1	usato	usato	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
17-2	PST212	17	2	la	la	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
17-3	PST212	17	3	macchina	macchina	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
17-4	PST212	17	4	fotografica?	fotografica	_	_	_	_	_	linguistic	_	none	Intonation=Rising	End=37.19	_	_	_	_
18-0	PST086	18	0	no	no	_	_	_	_	_	linguistic	_	none	_	Begin=37.19	_	_	_	_
18-1	PST086	18	1	il	il	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
18-2	PST086	18	2	tele[fono]	telefono	_	_	_	_	_	linguistic	_	none	_	End=38.069	_	_	_	4-8(4)
19-0	PST212	19	0	[a:h]	ah	_	_	_	_	_	linguistic	_	none	_	Begin=37.81|End=38.37	0x1	_	_	0-2(4)
20-0	PST211	20	0	questo	questo	_	_	_	_	_	linguistic	_	none	_	Begin=42.21	_	_	_	_
20-1	PST211	20	1	l'	l'	_	_	_	_	_	linguistic	_	none	SpaceAfter=No	_	_	_	_	_
20-2	PST211	20	2	ho:::	ho	_	_	_	_	_	linguistic	_	none	_	_	1x3	_	_	_
20-3	PST211	20	3	l'	l'	_	_	_	_	_	linguistic	_	none	SpaceAfter=No	_	_	_	_	_
20-4	PST211	20	4	ho	ho	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
20-5	PST211	20	5	fotografato	fotografato	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
20-6	PST211	20	6	io	io	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
20-7	PST211	20	7	perché	perché	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
20-8	PST211	20	8	era	era	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
20-9	PST211	20	9	molto	molto	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
20-10	PST211	20	10	carino	carino	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
20-11	PST211	20	11	((legge))	((legge))	_	_	_	_	_	nonverbalbehavior	_	none	_	_	_	_	_	_
20-12	PST211	20	12	sei	sei	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	2-3(5)
20-13	PST211	20	13	[un	un	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-2(5)
20-14	PST211	20	14	diamante	diamante	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-8(5)
20-15	PST211	20	15	per	per	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-3(5)
20-16	PST211	20	16	me]	me	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-1(5)
20-17	PST211	20	17	da	da	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
20-18	PST211	20	18	@chris	@chris	_	_	_	_	_	anonymized	_	none	_	End=47.252	_	_	_	_
21-0	PST086	21	0	[°sì:	sì	_	_	_	_	_	linguistic	_	none	Volume=low	Begin=45.456	1x1	_	_	0-2(5)
21-1	PST086	21	1	è	è	_	_	_	_	_	linguistic	_	none	Volume=low	_	_	_	_	0-1(5)
21-2	PST086	21	2	vero°]	vero	_	_	_	_	_	linguistic	_	none	Volume=low	End=46.476	_	_	_	0-4(5)
22-0	PST211	22	0	((ride))	((ride))	_	_	_	_	_	nonverbalbehavior	_	none	_	Begin=47.31|End=48.21	_	_	_	_
23-0	PST086	23	0	°o::h	oh	_	_	_	_	_	linguistic	_	yes	PauseAfter=Yes|Volume=low	Begin=48.52	0x2	_	_	_
23-1	PST086	23	1	(.)	(.)	_	_	_	_	_	shortpause	_	yes	_	_	_	_	_	_
23-2	PST086	23	2	no::	no	_	_	_	_	_	linguistic	_	yes	Volume=low	_	1x2	_	_	_
23-3	PST086	23	3	#doamna	doamna	_	_	_	_	_	linguistic	_	yes	Language=NO_ISO_CODE|Volume=low|Variation=Token	_	_	_	_	_
23-4	PST086	23	4	@ecaterina	@ecaterina	_	_	_	_	_	anonymized	_	yes	Volume=low	_	_	_	_	_
23-5	PST086	23	5	tradisce	tradisce	_	_	_	_	_	linguistic	_	yes	Volume=low	_	_	_	_	_
23-6	PST086	23	6	#dom	dom	_	_	_	_	_	linguistic	_	yes	Language=NO_ISO_CODE|Volume=low|Variation=Token	_	_	_	_	_
23-7	PST086	23	7	@cosmin°	@cosmin	_	_	_	_	_	anonymized	_	yes	Volume=low	End=52.25	_	_	_	_
25-0	PST087	25	0	mh?	mh	_	_	_	_	_	linguistic	_	none	Intonation=Rising	Begin=52.275|End=52.815	_	_	_	_
26-0	PST086	26	0	no::	no	_	_	_	_	_	linguistic	_	yes	_	Begin=52.98	1x2	_	_	_
26-1	PST086	26	1	tradisce	tradisce	_	_	_	_	_	linguistic	_	yes	_	_	_	_	_	_
26-2	PST086	26	2	#dom	dom	_	_	_	_	_	linguistic	_	yes	Language=NO_ISO_CODE|Variation=Token	_	_	_	_	_
26-3	PST086	26	3	[@cosmin]	@cosmin	_	_	_	_	_	anonymized	_	yes	_	End=54.55	_	_	_	0-7(6)
28-0	PST211	28	0	[e::h]	eh	_	_	_	_	_	linguistic	_	none	_	Begin=53.99	0x2	_	_	0-2(6)
28-1	PST211	28	1	sì	sì	_	_	_	_	_	linguistic	_	none	_	End=55.13	_	_	_	_
29-0	PST211	29	0	[eh	eh	_	_	_	_	_	linguistic	_	none	_	Begin=55.69	_	_	_	0-2(7)
29-1	PST211	29	1	con	con	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-3(7)
29-2	PST211	29	2	@chris]	@chris	_	_	_	_	_	anonymized	_	none	_	_	_	_	_	0-6(7)
29-3	PST211	29	3	e:h	eh	_	_	_	_	_	linguistic	_	none	_	_	0x1	_	_	_
29-4	PST211	29	4	del	del	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
29-5	PST211	29	5	resto	resto	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
29-6	PST211	29	6	quan[do	quando	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	4-6(8)
29-7	PST211	29	7	uno	uno	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-3(8)
29-8	PST211	29	8	ti	ti	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-2(8)
29-9	PST211	29	9	fa]	fa	_	_	_	_	_	linguistic	_	none	_	End=58.767	_	_	_	0-2(8)
30-0	PST086	30	0	[o::h	oh	_	_	_	_	_	linguistic	_	none	_	Begin=55.7	0x2	_	_	0-2(7)
30-1	PST086	30	1	(°no°)]	no	_	_	_	_	_	linguistic	_	none	Volume=low	End=56.53	_	_	0-2(0)	0-2(7)
31-0	PST087	31	0	[mo::	mo	_	_	_	_	_	linguistic	_	yes	_	Begin=57.72	1x2	_	_	0-2(8)
31-1	PST087	31	1	vado	vado	_	_	_	_	_	linguistic	_	yes	_	_	_	_	_	0-4(8)
31-2	PST087	31	2	a	a	_	_	_	_	_	linguistic	_	yes	_	_	_	_	_	0-1(8)
31-3	PST087	31	3	dire	dire	_	_	_	_	_	linguistic	_	yes	_	_	_	_	_	0-4(8)
31-4	PST087	31	4	a	a	_	_	_	_	_	linguistic	_	yes	_	_	_	_	_	0-1(8)
31-5	PST087	31	5	#dom	dom	_	_	_	_	_	linguistic	_	yes	Language=NO_ISO_CODE|Variation=Token	_	_	_	_	0-4(8)
31-6	PST087	31	6	@cos]min	@cosmin	_	_	_	_	_	anonymized	_	yes	_	_	_	_	_	0-4(8)
31-7	PST087	31	7	[questo]	questo	_	_	_	_	_	linguistic	_	yes	_	End=59.68	_	_	_	0-6(9)
33-0	PST211	33	0	[una	una	_	_	_	_	_	linguistic	_	none	_	Begin=59.01	_	_	_	0-3(9)
33-1	PST211	33	1	dichiarazio]ne	dichiarazione	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-11(9)
33-2	PST211	33	2	così	così	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
33-3	PST211	33	3	cosa	cosa	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
33-4	PST211	33	4	fai	fai	_	_	_	_	_	linguistic	_	none	_	End=61.01	_	_	_	_
34-0	PST086	34	0	°no::	no	_	_	_	_	_	linguistic	_	yes	Volume=low	Begin=61.01	1x2	_	_	_
34-1	PST086	34	1	#dom	dom	_	_	_	_	_	linguistic	_	yes	Language=NO_ISO_CODE|Volume=low|Variation=Token	_	_	_	_	_
34-2	PST086	34	2	@cosmin	@cosmin	_	_	_	_	_	anonymized	_	yes	Volume=low	_	_	_	_	_
34-3	PST086	34	3	che	che	_	_	_	_	_	linguistic	_	yes	Volume=low	_	_	_	_	_
34-4	PST086	34	4	fa°	fa	_	_	_	_	_	linguistic	_	yes	Volume=low	End=62.6	_	_	_	_
36-0	PST086	36	0	°gliela	gliela	_	_	_	_	_	linguistic	_	none	Volume=low	Begin=63.14	_	_	_	_
36-1	PST086	36	1	ru:ba°	ruba	_	_	_	_	_	linguistic	_	none	Volume=low	End=64.33	1x1	_	_	_
37-0	PST211	37	0	gliela	gliela	_	_	_	_	_	linguistic	_	none	_	Begin=64.62	_	_	_	_
37-1	PST211	37	1	ruba	ruba	_	_	_	_	_	linguistic	_	none	_	End=65.47	_	_	_	_
38-0	PST086	38	0	ma	ma	_	_	_	_	_	linguistic	_	none	_	Begin=65.88	_	_	_	_
38-1	PST086	38	1	i:o	io	_	_	_	_	_	linguistic	_	none	_	_	0x1	_	_	_
38-2	PST086	38	2	ma	ma	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
38-3	PST086	38	3	che	che	_	_	_	_	_	linguistic	_	none	PauseAfter=Yes	_	_	_	_	_
38-4	PST086	38	4	(.)	(.)	_	_	_	_	_	shortpause	_	none	_	_	_	_	_	_
38-5	PST086	38	5	che	che	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
38-6	PST086	38	6	posizio~	posizio~	_	_	_	_	_	linguistic	_	none	Interrupted=Yes	_	_	_	_	_
38-7	PST086	38	7	[((ride))	((ride))	_	_	_	_	_	nonverbalbehavior	_	none	_	_	_	_	_	X(10)
38-8	PST086	38	8	della	della	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-5(10)
38-9	PST086	38	9	mia	mia	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-3(10)
38-10	PST086	38	10	fa:ccia	faccia	_	_	_	_	_	linguistic	_	none	_	_	1x1	_	_	0-6(10)
38-11	PST086	38	11	((ride))]	((ride))	_	_	_	_	_	nonverbalbehavior	_	none	_	End=70.43	_	_	_	X(10)
39-0	PST211	39	0	((ride))	((ride))	_	_	_	_	_	nonverbalbehavior	_	none	_	Begin=67.62|End=70.43	_	_	_	_
40-0	PST086	40	0	aiu:to:	aiuto	_	_	_	_	_	linguistic	_	none	_	Begin=72.09|End=73.52	2x1,4x1	_	_	_
41-0	PST086	41	0	ma	ma	_	_	_	_	_	linguistic	_	none	ProsodicLink=Yes	Begin=73.83	_	_	_	_
41-1	PST086	41	1	aiu:to:	aiuto	_	_	_	_	_	linguistic	_	none	_	_	2x1,4x1	_	_	_
41-2	PST086	41	2	[e	e	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-1(11)
41-3	PST086	41	3	quindi	quindi	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-6(11)
41-4	PST086	41	4	il	il	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-2(11)
41-5	PST086	41	5	piede	piede	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-5(11)
41-6	PST086	41	6	tutto:]	tutto	_	_	_	_	_	linguistic	_	none	_	End=76.37	4x1	_	_	0-5(11)
42-0	PST211	42	0	[gli	gli	_	_	_	_	_	linguistic	_	none	_	Begin=74.64	_	_	_	0-3(11)
42-1	PST211	42	1	o:cchi	occhi	_	_	_	_	_	linguistic	_	none	_	_	0x1	_	_	0-5(11)
42-2	PST211	42	2	più	più	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-3(11)
42-3	PST211	42	3	che	che	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-3(11)
42-4	PST211	42	4	altro	altro	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-5(11)
42-5	PST211	42	5	guar]da	guarda	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-4(11)
42-6	PST211	42	6	((ride))	((ride))	_	_	_	_	_	nonverbalbehavior	_	none	_	End=77.49	_	_	_	_
43-0	PST086	43	0	[no]	no	_	_	_	_	_	linguistic	_	none	_	Begin=77.485	_	_	_	0-2(12)
43-1	PST086	43	1	tipo	tipo	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
43-2	PST086	43	2	col	col	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
43-3	PST086	43	3	ca:ne:	cane	_	_	_	_	_	linguistic	_	none	_	_	1x1,3x1	_	_	_
43-4	PST086	43	4	[mi	mi	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-2(13)
43-5	PST086	43	5	dai	dai	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-3(13)
43-6	PST086	43	6	un	un	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-2(13)
43-7	PST086	43	7	pezzo	pezzo	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-5(13)
43-8	PST086	43	8	((ride))	((ride))	_	_	_	_	_	nonverbalbehavior	_	none	_	_	_	_	_	X(13)
43-9	PST086	43	9	mi	mi	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-2(13)
43-10	PST086	43	10	dai]	dai	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-3(13)
43-11	PST086	43	11	(un	un	_	_	_	_	_	linguistic	_	none	_	_	_	_	0-2(0)	_
43-12	PST086	43	12	po'	po'	_	_	_	_	_	linguistic	_	none	_	_	_	_	0-3(0)	_
43-13	PST086	43	13	di)	di	_	_	_	_	_	linguistic	_	none	_	_	_	_	0-2(0)	_
43-14	PST086	43	14	ci:bo:	cibo	_	_	_	_	_	linguistic	_	none	_	End=81.46	1x1,3x1	_	_	_
44-0	PST211	44	0	((ride))	((ride))	_	_	_	_	_	nonverbalbehavior	_	none	_	Begin=78.896|End=80.596	_	_	_	_
45-0	PST086	45	0	ma	ma	_	_	_	_	_	linguistic	_	none	_	Begin=82.227	_	_	_	_
45-1	PST086	45	1	io	io	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
45-2	PST086	45	2	ma	ma	_	_	_	_	_	linguistic	_	none	_	End=83.137	_	_	_	_
46-0	PST211	46	0	vabbè	vabbè	_	_	_	_	_	linguistic	_	none	_	Begin=83.83	_	_	_	_
46-1	PST211	46	1	stavi	stavi	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
46-2	PST211	46	2	facendo	facendo	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
46-3	PST211	46	3	quelle	quelle	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
46-4	PST211	46	4	foto	foto	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
46-5	PST211	46	5	bellissime	bellissime	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
46-6	PST211	46	6	[che	che	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-3(?)
46-7	PST211	46	7	c'	c'	_	_	_	_	_	linguistic	_	none	SpaceAfter=No	_	_	_	_	0-2(?)
46-8	PST211	46	8	erano	erano	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-5(?)
46-9	PST211	46	9	prima	prima	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-5(?)
46-10	PST211	46	10	scusa	scusa	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-5(?)
46-11	PST211	46	11	guarda]	guarda	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-6(?)
46-12	PST211	46	12	[com'	com'	_	_	_	_	_	linguistic	_	none	SpaceAfter=No	_	_	_	_	0-4(?)
46-13	PST211	46	13	eri	eri	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-3(?)
46-14	PST211	46	14	concentrata]	concentrata	_	_	_	_	_	linguistic	_	none	_	End=89.1	_	_	_	0-10(?)
47-0	PST087	47	0	[((ride))	((ride))	_	_	_	_	_	nonverbalbehavior	_	none	_	Begin=85.95	_	_	_	X(359)
47-1	PST087	47	1	guarda	guarda	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-6(359)
47-2	PST087	47	2	io	io	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-2(359)
47-3	PST087	47	3	come	come	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-4(359)
47-4	PST087	47	4	son	son	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-3(359)
47-5	PST087	47	5	me:ssa]	messa	_	_	_	_	_	linguistic	_	none	_	End=87.85	1x1	_	_	0-5(359)
48-0	PST086	48	0	[xx	xx	_	_	_	_	_	unknown	_	none	Syllables=2	Begin=87.65	_	_	_	0-2(359)
48-1	PST086	48	1	xx	xx	_	_	_	_	_	unknown	_	none	Syllables=2	_	_	_	_	0-2(359)
48-2	PST086	48	2	xx]	xx	_	_	_	_	_	unknown	_	none	Syllables=2	End=89.01	_	_	_	0-2(359)
49-0	PST086	49	0	ha	ha	_	_	_	_	_	linguistic	_	none	_	Begin=90.34	_	_	_	_
49-1	PST086	49	1	iniziato	iniziato	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
49-2	PST086	49	2	a	a	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
49-3	PST086	49	3	piacermi	piacermi	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
49-4	PST086	49	4	questo	questo	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
49-5	PST086	49	5	progetto	progetto	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
49-6	PST086	49	6	eh	eh	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
49-7	PST086	49	7	[all'	all'	_	_	_	_	_	linguistic	_	none	SpaceAfter=No	_	_	_	_	0-4(14)
49-8	PST086	49	8	inizio	inizio	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-6(14)
49-9	PST086	49	9	mi	mi	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-2(14)
49-10	PST086	49	10	stavo	stavo	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-5(14)
49-11	PST086	49	11	annoiando]	annoiando	_	_	_	_	_	linguistic	_	none	PauseAfter=Yes	_	_	_	_	0-9(14)
49-12	PST086	49	12	(.)	(.)	_	_	_	_	_	shortpause	_	none	_	_	_	_	_	_
49-13	PST086	49	13	[ma	ma	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-2(15)
49-14	PST086	49	14	anche	anche	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-5(15)
49-15	PST086	49	15	perché	perché	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-6(15)
49-16	PST086	49	16	forse]	forse	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-5(15)
49-17	PST086	49	17	c'	c'	_	_	_	_	_	linguistic	_	none	SpaceAfter=No	_	_	_	_	_
49-18	PST086	49	18	erano	erano	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
49-19	PST086	49	19	le	le	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
49-20	PST086	49	20	lezioni	lezioni	_	_	_	_	_	linguistic	_	none	_	End=96.15	_	_	_	_
